genus|total_label|passport_label|label|group|group_order|signature|g0|r|dim|con|cc|braid|topological|jacobian_decomp|gen_vector|connected_genvec|hyperelliptic|hyp_involution|eqn|cyclic_trigonal|cinv|full_label|full_auto|signH
3|3.8-3.1.2.1.21|3.8-3.1.2.1|3.8-3.1.2|8.3|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 21]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 5 ] ]|[ 23, 5, 16 ]|[ "b^-1a", "a", "b^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-11.0.2-2-2-2|[16, 11]|[0, 2, 2, 2, 2]
3|3.8-3.1.2.1.22|3.8-3.1.2.1|3.8-3.1.2|8.3|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 22]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 5 ] ]|[ 23, 9, 16 ]|[ "b^-1a", "b", "b^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-11.0.2-2-2-2|[16, 11]|[0, 2, 2, 2, 2]
3|3.8-3.1.2.1.23|3.8-3.1.2.1|3.8-3.1.2|8.3|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 23]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 5 ] ]|[ 23, 14, 16 ]|[ "b^-1a", "b^-2a", "b^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-11.0.2-2-2-2|[16, 11]|[0, 2, 2, 2, 2]
3|3.8-3.1.2.1.24|3.8-3.1.2.1|3.8-3.1.2|8.3|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 24]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 5 ] ]|[ 23, 18, 16 ]|[ "b^-1a", "b^-1", "b^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-11.0.2-2-2-2|[16, 11]|[0, 2, 2, 2, 2]
3|3.8-4.1.2.1.1|3.8-4.1.2.1|3.8-4.1.2|8.4|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 1]|NULL|NULL|[ [ 1, 1, 1 ], [ 2, 1, 5 ] ]|[ 34348, 35385, 14493 ]|[ "a", "a^-2b", "a^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-13.0.2-2-2-2|[16, 13]|[0, 2, 2, 2, 2]
3|3.8-4.1.2.1.2|3.8-4.1.2.1|3.8-4.1.2|8.4|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 2]|NULL|NULL|[ [ 1, 1, 1 ], [ 2, 1, 5 ] ]|[ 34348, 28460, 14493 ]|[ "a", "a^-2ba", "a^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-13.0.2-2-2-2|[16, 13]|[0, 2, 2, 2, 2]
3|3.8-4.1.2.1.3|3.8-4.1.2.1|3.8-4.1.2|8.4|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 3]|NULL|NULL|[ [ 1, 1, 1 ], [ 2, 1, 5 ] ]|[ 34348, 6425, 14493 ]|[ "a", "b", "a^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-13.0.2-2-2-2|[16, 13]|[0, 2, 2, 2, 2]
3|3.8-4.1.2.1.4|3.8-4.1.2.1|3.8-4.1.2|8.4|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 4]|NULL|NULL|[ [ 1, 1, 1 ], [ 2, 1, 5 ] ]|[ 34348, 19255, 14493 ]|[ "a", "ba", "a^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-13.0.2-2-2-2|[16, 13]|[0, 2, 2, 2, 2]
3|3.8-4.1.2.1.5|3.8-4.1.2.1|3.8-4.1.2|8.4|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 5]|NULL|NULL|[ [ 1, 1, 1 ], [ 2, 1, 5 ] ]|[ 22910, 35385, 14493 ]|[ "a^-1", "a^-2b", "a^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-13.0.2-2-2-2|[16, 13]|[0, 2, 2, 2, 2]
3|3.8-4.1.2.1.6|3.8-4.1.2.1|3.8-4.1.2|8.4|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 6]|NULL|NULL|[ [ 1, 1, 1 ], [ 2, 1, 5 ] ]|[ 22910, 28460, 14493 ]|[ "a^-1", "a^-2ba", "a^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-13.0.2-2-2-2|[16, 13]|[0, 2, 2, 2, 2]
3|3.8-4.1.2.1.7|3.8-4.1.2.1|3.8-4.1.2|8.4|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 7]|NULL|NULL|[ [ 1, 1, 1 ], [ 2, 1, 5 ] ]|[ 22910, 6425, 14493 ]|[ "a^-1", "b", "a^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-13.0.2-2-2-2|[16, 13]|[0, 2, 2, 2, 2]
3|3.8-4.1.2.1.8|3.8-4.1.2.1|3.8-4.1.2|8.4|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 8]|NULL|NULL|[ [ 1, 1, 1 ], [ 2, 1, 5 ] ]|[ 22910, 19255, 14493 ]|[ "a^-1", "ba", "a^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-13.0.2-2-2-2|[16, 13]|[0, 2, 2, 2, 2]
3|3.8-4.1.2.1.9|3.8-4.1.2.1|3.8-4.1.2|8.4|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 9]|NULL|NULL|[ [ 1, 1, 1 ], [ 2, 1, 5 ] ]|[ 35385, 34348, 14493 ]|[ "a^-2b", "a", "a^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-13.0.2-2-2-2|[16, 13]|[0, 2, 2, 2, 2]
3|3.8-4.1.2.1.10|3.8-4.1.2.1|3.8-4.1.2|8.4|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 10]|NULL|NULL|[ [ 1, 1, 1 ], [ 2, 1, 5 ] ]|[ 35385, 22910, 14493 ]|[ "a^-2b", "a^-1", "a^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-13.0.2-2-2-2|[16, 13]|[0, 2, 2, 2, 2]
3|3.8-4.1.2.1.11|3.8-4.1.2.1|3.8-4.1.2|8.4|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 11]|NULL|NULL|[ [ 1, 1, 1 ], [ 2, 1, 5 ] ]|[ 35385, 28460, 14493 ]|[ "a^-2b", "a^-2ba", "a^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-13.0.2-2-2-2|[16, 13]|[0, 2, 2, 2, 2]
3|3.8-4.1.2.1.12|3.8-4.1.2.1|3.8-4.1.2|8.4|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 12]|NULL|NULL|[ [ 1, 1, 1 ], [ 2, 1, 5 ] ]|[ 35385, 19255, 14493 ]|[ "a^-2b", "ba", "a^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-13.0.2-2-2-2|[16, 13]|[0, 2, 2, 2, 2]
3|3.8-4.1.2.1.13|3.8-4.1.2.1|3.8-4.1.2|8.4|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 13]|NULL|NULL|[ [ 1, 1, 1 ], [ 2, 1, 5 ] ]|[ 28460, 34348, 14493 ]|[ "a^-2ba", "a", "a^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-13.0.2-2-2-2|[16, 13]|[0, 2, 2, 2, 2]
3|3.8-4.1.2.1.14|3.8-4.1.2.1|3.8-4.1.2|8.4|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 14]|NULL|NULL|[ [ 1, 1, 1 ], [ 2, 1, 5 ] ]|[ 28460, 22910, 14493 ]|[ "a^-2ba", "a^-1", "a^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-13.0.2-2-2-2|[16, 13]|[0, 2, 2, 2, 2]
3|3.8-4.1.2.1.15|3.8-4.1.2.1|3.8-4.1.2|8.4|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 15]|NULL|NULL|[ [ 1, 1, 1 ], [ 2, 1, 5 ] ]|[ 28460, 35385, 14493 ]|[ "a^-2ba", "a^-2b", "a^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-13.0.2-2-2-2|[16, 13]|[0, 2, 2, 2, 2]
3|3.8-4.1.2.1.16|3.8-4.1.2.1|3.8-4.1.2|8.4|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 16]|NULL|NULL|[ [ 1, 1, 1 ], [ 2, 1, 5 ] ]|[ 28460, 6425, 14493 ]|[ "a^-2ba", "b", "a^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-13.0.2-2-2-2|[16, 13]|[0, 2, 2, 2, 2]
3|3.8-4.1.2.1.17|3.8-4.1.2.1|3.8-4.1.2|8.4|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 17]|NULL|NULL|[ [ 1, 1, 1 ], [ 2, 1, 5 ] ]|[ 6425, 34348, 14493 ]|[ "b", "a", "a^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-13.0.2-2-2-2|[16, 13]|[0, 2, 2, 2, 2]
3|3.8-4.1.2.1.18|3.8-4.1.2.1|3.8-4.1.2|8.4|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 18]|NULL|NULL|[ [ 1, 1, 1 ], [ 2, 1, 5 ] ]|[ 6425, 22910, 14493 ]|[ "b", "a^-1", "a^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-13.0.2-2-2-2|[16, 13]|[0, 2, 2, 2, 2]
3|3.8-4.1.2.1.19|3.8-4.1.2.1|3.8-4.1.2|8.4|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 19]|NULL|NULL|[ [ 1, 1, 1 ], [ 2, 1, 5 ] ]|[ 6425, 28460, 14493 ]|[ "b", "a^-2ba", "a^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-13.0.2-2-2-2|[16, 13]|[0, 2, 2, 2, 2]
3|3.8-4.1.2.1.20|3.8-4.1.2.1|3.8-4.1.2|8.4|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 20]|NULL|NULL|[ [ 1, 1, 1 ], [ 2, 1, 5 ] ]|[ 6425, 19255, 14493 ]|[ "b", "ba", "a^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-13.0.2-2-2-2|[16, 13]|[0, 2, 2, 2, 2]
3|3.8-4.1.2.1.21|3.8-4.1.2.1|3.8-4.1.2|8.4|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 21]|NULL|NULL|[ [ 1, 1, 1 ], [ 2, 1, 5 ] ]|[ 19255, 34348, 14493 ]|[ "ba", "a", "a^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-13.0.2-2-2-2|[16, 13]|[0, 2, 2, 2, 2]
3|3.8-4.1.2.1.22|3.8-4.1.2.1|3.8-4.1.2|8.4|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 22]|NULL|NULL|[ [ 1, 1, 1 ], [ 2, 1, 5 ] ]|[ 19255, 22910, 14493 ]|[ "ba", "a^-1", "a^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-13.0.2-2-2-2|[16, 13]|[0, 2, 2, 2, 2]
3|3.8-4.1.2.1.23|3.8-4.1.2.1|3.8-4.1.2|8.4|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 23]|NULL|NULL|[ [ 1, 1, 1 ], [ 2, 1, 5 ] ]|[ 19255, 35385, 14493 ]|[ "ba", "a^-2b", "a^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-13.0.2-2-2-2|[16, 13]|[0, 2, 2, 2, 2]
3|3.8-4.1.2.1.24|3.8-4.1.2.1|3.8-4.1.2|8.4|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 24]|NULL|NULL|[ [ 1, 1, 1 ], [ 2, 1, 5 ] ]|[ 19255, 6425, 14493 ]|[ "ba", "b", "a^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-13.0.2-2-2-2|[16, 13]|[0, 2, 2, 2, 2]
3|3.2-1.2..1.1|3.2-1.2..1|3.2-1.2.|2.1|2|[2]|2|0|-3|[]|[1, 1]|NULL|NULL|[ [ 2, 1, 1 ], [ 1, 1, 2 ] ]|[ 1, 0, 0, 0 ]|[ "a", "Id(G)", "Id(G)", "Id(G)" ]|NULL|NULL|NULL|NULL|NULL|3.4-2.0.2-2-2-2-2-0|[4, 2]|[0, 2, 2, 2, 2, 2, 0]
3|3.4-1.0.4-4-4-4.2.1|3.4-1.0.4-4-4-4.2|3.4-1.0.4-4-4-4|4.1|4|[0, 4, 4, 4, 4]|0|4|1|[ "4A1", "4A1", "4A-1", "4A-1" ]|[2, 1]|[ 2, 1 ]|[ 2, 1 ]|[ [ 2, 1, 2 ], [ 1, 1, 3 ] ]|[ 9, 9, 18, 18 ]|[ "a", "a", "a^-1", "a^-1" ]|NULL|NULL|NULL|NULL|NULL|3.16-11.0.2-2-2-4|[16, 11]|[0, 2, 2, 2, 4]
3|3.12-2.0.3-4-12.1.1|3.12-2.0.3-4-12.1|3.12-2.0.3-4-12|12.2|12|[0, 3, 4, 12]|0|3|0|[ "3A1", "4A1", "12A-5" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 2, 1, 6 ], [ 1, 1, 7 ] ]|[ 175818816, 395176320, 439084800 ]|[ "a^8", "a^3", "a" ]|NULL|NULL|NULL|NULL|NULL|3.48-33.0.2-3-12|[48, 33]|[0, 2, 3, 12]
3|3.12-2.0.3-4-12.2.1|3.12-2.0.3-4-12.2|3.12-2.0.3-4-12|12.2|12|[0, 3, 4, 12]|0|3|0|[ "3A1", "4A-1", "12A1" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 2, 1, 6 ], [ 1, 1, 7 ] ]|[ 175818816, 131864130, 219773400 ]|[ "a^8", "a^9", "a^7" ]|NULL|NULL|NULL|NULL|NULL|3.48-33.0.2-3-12|[48, 33]|[0, 2, 3, 12]
3|3.12-2.0.3-4-12.3.1|3.12-2.0.3-4-12.3|3.12-2.0.3-4-12|12.2|12|[0, 3, 4, 12]|0|3|0|[ "3A-1", "4A1", "12A-1" ]|[3, 1]|[ 3, 1 ]|[ 1, 1 ]|[ [ 2, 1, 6 ], [ 1, 1, 7 ] ]|[ 351590400, 395176320, 307676880 ]|[ "a^4", "a^3", "a^5" ]|NULL|NULL|NULL|NULL|NULL|3.48-33.0.2-3-12|[48, 33]|[0, 2, 3, 12]
3|3.12-2.0.3-4-12.4.1|3.12-2.0.3-4-12.4|3.12-2.0.3-4-12|12.2|12|[0, 3, 4, 12]|0|3|0|[ "3A-1", "4A-1", "12A5" ]|[4, 1]|[ 4, 1 ]|[ 1, 1 ]|[ [ 2, 1, 6 ], [ 1, 1, 7 ] ]|[ 351590400, 131864130, 43954713 ]|[ "a^4", "a^9", "a^11" ]|NULL|NULL|NULL|NULL|NULL|3.48-33.0.2-3-12|[48, 33]|[0, 2, 3, 12]
3|3.21-1.0.3-3-7.1.1|3.21-1.0.3-3-7.1|3.21-1.0.3-3-7|21.1|21|[0, 3, 3, 7]|0|3|0|[ "3A-1", "3A1", "7A1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 3, 4 ] ]|[ 2649, 1244, 873 ]|[ "b^4a", "b^6a^2", "b^6" ]|NULL|NULL|NULL|NULL|NULL|3.168-42.0.2-3-7|[168, 42]|[0, 2, 3, 7]
3|3.21-1.0.3-3-7.2.1|3.21-1.0.3-3-7.2|3.21-1.0.3-3-7|21.1|21|[0, 3, 3, 7]|0|3|0|[ "3A-1", "3A1", "7A-1" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 1, 3, 4 ] ]|[ 2649, 4693, 2610 ]|[ "b^4a", "ba^2", "b^4" ]|NULL|NULL|NULL|NULL|NULL|3.168-42.0.2-3-7|[168, 42]|[0, 2, 3, 7]
3|3.32-11.0.2-4-8.1.1|3.32-11.0.2-4-8.1|3.32-11.0.2-4-8|32.11|32|[0, 2, 4, 8]|0|3|0|[ "2C", "4B", "8A-1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 1, 7 ], [ 1, 2, 12 ] ]|[ 23616, 72, 23521 ]|[ "a", "cb^-1", "ca" ]|NULL|NULL|NULL|NULL|NULL|3.96-64.0.2-3-8|[96, 64]|[0, 2, 3, 8]
3|3.32-11.0.2-4-8.2.1|3.32-11.0.2-4-8.2|3.32-11.0.2-4-8|32.11|32|[0, 2, 4, 8]|0|3|0|[ "2C", "4C1", "8A-1" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 1, 1, 7 ], [ 1, 2, 11 ] ]|[ 23616, 6453, 17674 ]|[ "a", "c^-1b^-2", "c^-1b^-1a" ]|NULL|NULL|NULL|NULL|NULL|3.96-64.0.2-3-8|[96, 64]|[0, 2, 3, 8]
3|3.32-11.0.2-4-8.3.1|3.32-11.0.2-4-8.3|3.32-11.0.2-4-8|32.11|32|[0, 2, 4, 8]|0|3|0|[ "2C", "4C-1", "8A1" ]|[3, 1]|[ 3, 1 ]|[ 1, 1 ]|[ [ 1, 1, 7 ], [ 1, 2, 12 ] ]|[ 23616, 32, 23586 ]|[ "a", "c^-1b", "c^-1a" ]|NULL|NULL|NULL|NULL|NULL|3.96-64.0.2-3-8|[96, 64]|[0, 2, 3, 8]
3|3.32-11.0.2-4-8.4.1|3.32-11.0.2-4-8.4|3.32-11.0.2-4-8|32.11|32|[0, 2, 4, 8]|0|3|0|[ "2C", "4D1", "8A1" ]|[4, 1]|[ 4, 1 ]|[ 1, 1 ]|[ [ 1, 1, 7 ], [ 1, 2, 11 ] ]|[ 23616, 35373, 29194 ]|[ "a", "cb^-2", "cba" ]|NULL|NULL|NULL|NULL|NULL|3.96-64.0.2-3-8|[96, 64]|[0, 2, 3, 8]
3|3.2-1.1.2-2-2-2.1.1|3.2-1.1.2-2-2-2.1|3.2-1.1.2-2-2-2|2.1|2|[1, 2, 2, 2, 2]|1|4|1|[ "2A", "2A", "2A", "2A" ]|[1, 1]|NULL|NULL|[ [ 1, 1, 1 ], [ 2, 1, 2 ] ]|[ 1, 0, 1, 1, 1, 1 ]|[ "a", "Id(G)", "a", "a", "a", "a" ]|NULL|NULL|NULL|NULL|NULL|3.16-11.0.2-2-2-4|[16, 11]|[0, 2, 2, 2, 4]
