genus|total_label|passport_label|label|group|group_order|signature|g0|r|dim|con|cc|braid|topological|jacobian_decomp|genvec|connected_genvec|trans_group|min_deg|hyperelliptic|hyp_involution|eqn|cyclic_trigonal|cinv|full_label|full_auto|signH
smallint|text|text|text|text|integer|integer[]|smallint|smallint|smallint|text[]|integer[]|integer[]|integer[]|jsonb|numeric[]|text[]|text|integer|boolean|numeric|text[]|boolean|numeric|text|text|integer[]

5|5.16-14.0.2-2-2-2-2.139.1|5.16-14.0.2-2-2-2-2.139|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2H", "2C", "2I", "2E" }|{139, 1}|{139, 1}|{1, 1}|[ [ 1, 1, 3 ], [ 1, 1, 4 ], [ 1, 1, 6 ], [ 1, 1, 12 ], [ 1, 1, 16 ] ]|{ 6973827033311, 12520535333046, 8442751604695, 18086444426742, 9744239226648 }|{ "d", "c", "bc", "acd", "abc" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.140.1|5.16-14.0.2-2-2-2-2.140|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2H", "2C", "2M", "2J" }|{140, 1}|{140, 1}|{1, 1}|[ [ 1, 1, 3 ], [ 1, 1, 4 ], [ 1, 1, 8 ], [ 1, 1, 12 ], [ 1, 1, 14 ] ]|{ 6973827033311, 12520535333046, 8442751604695, 11219048427001, 14008664694983 }|{ "d", "c", "bc", "ac", "abcd" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.141.1|5.16-14.0.2-2-2-2-2.141|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2H", "2D", "2A", "2J" }|{141, 1}|{141, 1}|{1, 1}|[ [ 1, 1, 8 ], [ 1, 1, 12 ], [ 1, 1, 14 ], [ 1, 1, 15 ], [ 1, 1, 16 ] ]|{ 6973827033311, 12520535333046, 19554850402558, 1313941673647, 14008664694983 }|{ "d", "c", "b", "a", "abcd" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.142.1|5.16-14.0.2-2-2-2-2.142|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2H", "2D", "2G", "2E" }|{142, 1}|{142, 1}|{1, 1}|[ [ 1, 1, 4 ], [ 1, 1, 6 ], [ 1, 1, 8 ], [ 1, 1, 15 ], [ 1, 1, 16 ] ]|{ 6973827033311, 12520535333046, 19554850402558, 5659885359664, 9744239226648 }|{ "d", "c", "b", "ad", "abc" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.143.1|5.16-14.0.2-2-2-2-2.143|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2H", "2D", "2I", "2B" }|{143, 1}|{143, 1}|{1, 1}|[ [ 1, 1, 6 ], [ 1, 1, 7 ], [ 1, 1, 8 ], [ 1, 1, 12 ], [ 1, 1, 16 ] ]|{ 6973827033311, 12520535333046, 19554850402558, 18086444426742, 20868791340113 }|{ "d", "c", "b", "acd", "ab" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.144.1|5.16-14.0.2-2-2-2-2.144|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2H", "2D", "2M", "2L" }|{144, 1}|{144, 1}|{1, 1}|[ [ 1, 1, 4 ], [ 1, 1, 7 ], [ 1, 1, 8 ], [ 1, 1, 14 ], [ 1, 1, 16 ] ]|{ 6973827033311, 12520535333046, 19554850402558, 11219048427001, 2790144403198 }|{ "d", "c", "b", "ac", "abd" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.145.1|5.16-14.0.2-2-2-2-2.145|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2H", "2F", "2A", "2E" }|{145, 1}|{145, 1}|{1, 1}|[ [ 1, 1, 4 ], [ 1, 1, 10 ], [ 1, 1, 12 ], [ 1, 1, 15 ], [ 1, 1, 16 ] ]|{ 6973827033311, 12520535333046, 4104085340753, 1313941673647, 9744239226648 }|{ "d", "c", "bd", "a", "abc" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.146.1|5.16-14.0.2-2-2-2-2.146|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2H", "2F", "2G", "2J" }|{146, 1}|{146, 1}|{1, 1}|[ [ 1, 1, 2 ], [ 1, 1, 4 ], [ 1, 1, 8 ], [ 1, 1, 12 ], [ 1, 1, 15 ] ]|{ 6973827033311, 12520535333046, 4104085340753, 5659885359664, 14008664694983 }|{ "d", "c", "bd", "ad", "abcd" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.147.1|5.16-14.0.2-2-2-2-2.147|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2H", "2F", "2I", "2L" }|{147, 1}|{147, 1}|{1, 1}|[ [ 1, 1, 2 ], [ 1, 1, 4 ], [ 1, 1, 7 ], [ 1, 1, 12 ], [ 1, 1, 16 ] ]|{ 6973827033311, 12520535333046, 4104085340753, 18086444426742, 2790144403198 }|{ "d", "c", "bd", "acd", "abd" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.148.1|5.16-14.0.2-2-2-2-2.148|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2H", "2F", "2M", "2B" }|{148, 1}|{148, 1}|{1, 1}|[ [ 1, 1, 4 ], [ 1, 1, 7 ], [ 1, 1, 8 ], [ 1, 1, 10 ], [ 1, 1, 12 ] ]|{ 6973827033311, 12520535333046, 4104085340753, 11219048427001, 20868791340113 }|{ "d", "c", "bd", "ac", "ab" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.149.1|5.16-14.0.2-2-2-2-2.149|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2H", "2K", "2A", "2B" }|{149, 1}|{149, 1}|{1, 1}|[ [ 1, 1, 8 ], [ 1, 1, 10 ], [ 1, 1, 11 ], [ 1, 1, 12 ], [ 1, 1, 16 ] ]|{ 6973827033311, 12520535333046, 15310152316936, 1313941673647, 20868791340113 }|{ "d", "c", "bcd", "a", "ab" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.150.1|5.16-14.0.2-2-2-2-2.150|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2H", "2K", "2G", "2L" }|{150, 1}|{150, 1}|{1, 1}|[ [ 1, 1, 2 ], [ 1, 1, 4 ], [ 1, 1, 8 ], [ 1, 1, 11 ], [ 1, 1, 16 ] ]|{ 6973827033311, 12520535333046, 15310152316936, 5659885359664, 2790144403198 }|{ "d", "c", "bcd", "ad", "abd" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.151.1|5.16-14.0.2-2-2-2-2.151|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2H", "2K", "2I", "2J" }|{151, 1}|{151, 1}|{1, 1}|[ [ 1, 1, 2 ], [ 1, 1, 3 ], [ 1, 1, 8 ], [ 1, 1, 12 ], [ 1, 1, 16 ] ]|{ 6973827033311, 12520535333046, 15310152316936, 18086444426742, 14008664694983 }|{ "d", "c", "bcd", "acd", "abcd" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.152.1|5.16-14.0.2-2-2-2-2.152|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2H", "2K", "2M", "2E" }|{152, 1}|{152, 1}|{1, 1}|[ [ 1, 1, 3 ], [ 1, 1, 4 ], [ 1, 1, 8 ], [ 1, 1, 10 ], [ 1, 1, 16 ] ]|{ 6973827033311, 12520535333046, 15310152316936, 11219048427001, 9744239226648 }|{ "d", "c", "bcd", "ac", "abc" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.153.1|5.16-14.0.2-2-2-2-2.153|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2N", "2C", "2A", "2B" }|{153, 1}|{153, 1}|{1, 1}|[ [ 1, 1, 6 ], [ 1, 1, 10 ], [ 1, 1, 11 ], [ 1, 1, 12 ], [ 1, 1, 14 ] ]|{ 6973827033311, 16784957520697, 8442751604695, 1313941673647, 20868791340113 }|{ "d", "cd", "bc", "a", "ab" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.154.1|5.16-14.0.2-2-2-2-2.154|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2N", "2C", "2G", "2L" }|{154, 1}|{154, 1}|{1, 1}|[ [ 1, 1, 2 ], [ 1, 1, 4 ], [ 1, 1, 6 ], [ 1, 1, 11 ], [ 1, 1, 14 ] ]|{ 6973827033311, 16784957520697, 8442751604695, 5659885359664, 2790144403198 }|{ "d", "cd", "bc", "ad", "abd" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.155.1|5.16-14.0.2-2-2-2-2.155|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2N", "2C", "2I", "2J" }|{155, 1}|{155, 1}|{1, 1}|[ [ 1, 1, 2 ], [ 1, 1, 3 ], [ 1, 1, 6 ], [ 1, 1, 12 ], [ 1, 1, 14 ] ]|{ 6973827033311, 16784957520697, 8442751604695, 18086444426742, 14008664694983 }|{ "d", "cd", "bc", "acd", "abcd" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.156.1|5.16-14.0.2-2-2-2-2.156|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2N", "2C", "2M", "2E" }|{156, 1}|{156, 1}|{1, 1}|[ [ 1, 1, 3 ], [ 1, 1, 4 ], [ 1, 1, 6 ], [ 1, 1, 10 ], [ 1, 1, 14 ] ]|{ 6973827033311, 16784957520697, 8442751604695, 11219048427001, 9744239226648 }|{ "d", "cd", "bc", "ac", "abc" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.157.1|5.16-14.0.2-2-2-2-2.157|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2N", "2D", "2A", "2E" }|{157, 1}|{157, 1}|{1, 1}|[ [ 1, 1, 6 ], [ 1, 1, 10 ], [ 1, 1, 14 ], [ 1, 1, 15 ], [ 1, 1, 16 ] ]|{ 6973827033311, 16784957520697, 19554850402558, 1313941673647, 9744239226648 }|{ "d", "cd", "b", "a", "abc" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.158.1|5.16-14.0.2-2-2-2-2.158|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2N", "2D", "2G", "2J" }|{158, 1}|{158, 1}|{1, 1}|[ [ 1, 1, 2 ], [ 1, 1, 6 ], [ 1, 1, 8 ], [ 1, 1, 14 ], [ 1, 1, 15 ] ]|{ 6973827033311, 16784957520697, 19554850402558, 5659885359664, 14008664694983 }|{ "d", "cd", "b", "ad", "abcd" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.159.1|5.16-14.0.2-2-2-2-2.159|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2N", "2D", "2I", "2L" }|{159, 1}|{159, 1}|{1, 1}|[ [ 1, 1, 2 ], [ 1, 1, 6 ], [ 1, 1, 7 ], [ 1, 1, 14 ], [ 1, 1, 16 ] ]|{ 6973827033311, 16784957520697, 19554850402558, 18086444426742, 2790144403198 }|{ "d", "cd", "b", "acd", "abd" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.160.1|5.16-14.0.2-2-2-2-2.160|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2N", "2D", "2M", "2B" }|{160, 1}|{160, 1}|{1, 1}|[ [ 1, 1, 6 ], [ 1, 1, 7 ], [ 1, 1, 8 ], [ 1, 1, 10 ], [ 1, 1, 14 ] ]|{ 6973827033311, 16784957520697, 19554850402558, 11219048427001, 20868791340113 }|{ "d", "cd", "b", "ac", "ab" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.161.1|5.16-14.0.2-2-2-2-2.161|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2N", "2F", "2A", "2J" }|{161, 1}|{161, 1}|{1, 1}|[ [ 1, 1, 2 ], [ 1, 1, 10 ], [ 1, 1, 12 ], [ 1, 1, 14 ], [ 1, 1, 15 ] ]|{ 6973827033311, 16784957520697, 4104085340753, 1313941673647, 14008664694983 }|{ "d", "cd", "bd", "a", "abcd" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.162.1|5.16-14.0.2-2-2-2-2.162|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2N", "2F", "2G", "2E" }|{162, 1}|{162, 1}|{1, 1}|[ [ 1, 1, 2 ], [ 1, 1, 4 ], [ 1, 1, 6 ], [ 1, 1, 10 ], [ 1, 1, 15 ] ]|{ 6973827033311, 16784957520697, 4104085340753, 5659885359664, 9744239226648 }|{ "d", "cd", "bd", "ad", "abc" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.163.1|5.16-14.0.2-2-2-2-2.163|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2N", "2F", "2I", "2B" }|{163, 1}|{163, 1}|{1, 1}|[ [ 1, 1, 2 ], [ 1, 1, 6 ], [ 1, 1, 7 ], [ 1, 1, 10 ], [ 1, 1, 12 ] ]|{ 6973827033311, 16784957520697, 4104085340753, 18086444426742, 20868791340113 }|{ "d", "cd", "bd", "acd", "ab" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.164.1|5.16-14.0.2-2-2-2-2.164|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2N", "2F", "2M", "2L" }|{164, 1}|{164, 1}|{1, 1}|[ [ 1, 1, 2 ], [ 1, 1, 4 ], [ 1, 1, 7 ], [ 1, 1, 10 ], [ 1, 1, 14 ] ]|{ 6973827033311, 16784957520697, 4104085340753, 11219048427001, 2790144403198 }|{ "d", "cd", "bd", "ac", "abd" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.165.1|5.16-14.0.2-2-2-2-2.165|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2N", "2K", "2A", "2L" }|{165, 1}|{165, 1}|{1, 1}|[ [ 1, 1, 2 ], [ 1, 1, 10 ], [ 1, 1, 11 ], [ 1, 1, 14 ], [ 1, 1, 16 ] ]|{ 6973827033311, 16784957520697, 15310152316936, 1313941673647, 2790144403198 }|{ "d", "cd", "bcd", "a", "abd" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.166.1|5.16-14.0.2-2-2-2-2.166|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2N", "2K", "2G", "2B" }|{166, 1}|{166, 1}|{1, 1}|[ [ 1, 1, 2 ], [ 1, 1, 6 ], [ 1, 1, 8 ], [ 1, 1, 10 ], [ 1, 1, 11 ] ]|{ 6973827033311, 16784957520697, 15310152316936, 5659885359664, 20868791340113 }|{ "d", "cd", "bcd", "ad", "ab" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.167.1|5.16-14.0.2-2-2-2-2.167|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2N", "2K", "2I", "2E" }|{167, 1}|{167, 1}|{1, 1}|[ [ 1, 1, 2 ], [ 1, 1, 3 ], [ 1, 1, 6 ], [ 1, 1, 10 ], [ 1, 1, 16 ] ]|{ 6973827033311, 16784957520697, 15310152316936, 18086444426742, 9744239226648 }|{ "d", "cd", "bcd", "acd", "abc" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.168.1|5.16-14.0.2-2-2-2-2.168|5.16-14.0.2-2-2-2-2|16.14|16|{0, 2, 2, 2, 2, 2}|0|5|2|{ "2O", "2N", "2K", "2M", "2J" }|{168, 1}|{168, 1}|{1, 1}|[ [ 1, 1, 2 ], [ 1, 1, 3 ], [ 1, 1, 8 ], [ 1, 1, 10 ], [ 1, 1, 14 ] ]|{ 6973827033311, 16784957520697, 15310152316936, 11219048427001, 14008664694983 }|{ "d", "cd", "bcd", "ac", "abcd" }|16T3|16|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.2-1.1.2-2-2-2-2-2-2-2.1.1|5.2-1.1.2-2-2-2-2-2-2-2.1|5.2-1.1.2-2-2-2-2-2-2-2|2.1|2|{1, 2, 2, 2, 2, 2, 2, 2, 2}|1|8|8|{ "2A", "2A", "2A", "2A", "2A", "2A", "2A", "2A" }|{1, 1}|NULL|NULL|[ [ 1, 1, 1 ], [ 4, 1, 2 ] ]|{ 1, 0, 1, 1, 1, 1, 1, 1, 1, 1 }|{ "a", "Id(G)", "a", "a", "a", "a", "a", "a", "a", "a" }|2T1|2|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.2-1.3.0.1.1|5.2-1.3.0.1|5.2-1.3.0|2.1|2|{3}|3|0|6|{}|{1, 1}|NULL|NULL|[ [ 3, 1, 1 ], [ 2, 1, 2 ] ]|{ 1, 0, 0, 0, 0, 0 }|{ "a", "Id(G)", "Id(G)", "Id(G)", "Id(G)", "Id(G)" }|2T1|2|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-1.0.2-4-8-8.1.1|5.8-1.0.2-4-8-8.1|5.8-1.0.2-4-8-8|8.1|8|{0, 2, 4, 8, 8}|0|4|1|{ "2A", "4A1", "8A1", "8A-3" }|{1, 1}|{1, 1}|{1, 1}|[ [ 4, 1, 2 ], [ 1, 1, 3 ] ]|{ 23616, 11824, 17730, 35280 }|{ "a^-4", "a^2", "a^3", "a^-1" }|8T1|8|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-1.0.2-4-8-8.2.1|5.8-1.0.2-4-8-8.2|5.8-1.0.2-4-8-8|8.1|8|{0, 2, 4, 8, 8}|0|4|1|{ "2A", "4A1", "8A-1", "8A-1" }|{2, 1}|{2, 1}|{2, 1}|[ [ 4, 1, 2 ], [ 1, 1, 3 ] ]|{ 23616, 11824, 29400, 29400 }|{ "a^-4", "a^2", "a^-3", "a^-3" }|8T1|8|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-1.0.2-4-8-8.3.1|5.8-1.0.2-4-8-8.3|5.8-1.0.2-4-8-8|8.1|8|{0, 2, 4, 8, 8}|0|4|1|{ "2A", "4A1", "8A3", "8A3" }|{3, 1}|{3, 1}|{2, 1}|[ [ 4, 1, 2 ], [ 1, 1, 3 ] ]|{ 23616, 11824, 5913, 5913 }|{ "a^-4", "a^2", "a", "a" }|8T1|8|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-1.0.2-4-8-8.4.1|5.8-1.0.2-4-8-8.4|5.8-1.0.2-4-8-8|8.1|8|{0, 2, 4, 8, 8}|0|4|1|{ "2A", "4A-1", "8A1", "8A1" }|{4, 1}|{4, 1}|{2, 1}|[ [ 4, 1, 2 ], [ 1, 1, 3 ] ]|{ 23616, 34560, 17730, 17730 }|{ "a^-4", "a^-2", "a^3", "a^3" }|8T1|8|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-1.0.2-4-8-8.5.1|5.8-1.0.2-4-8-8.5|5.8-1.0.2-4-8-8|8.1|8|{0, 2, 4, 8, 8}|0|4|1|{ "2A", "4A-1", "8A3", "8A-1" }|{5, 1}|{5, 1}|{1, 1}|[ [ 4, 1, 2 ], [ 1, 1, 3 ] ]|{ 23616, 34560, 5913, 29400 }|{ "a^-4", "a^-2", "a", "a^-3" }|8T1|8|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-1.0.2-4-8-8.6.1|5.8-1.0.2-4-8-8.6|5.8-1.0.2-4-8-8|8.1|8|{0, 2, 4, 8, 8}|0|4|1|{ "2A", "4A-1", "8A-3", "8A-3" }|{6, 1}|{6, 1}|{2, 1}|[ [ 4, 1, 2 ], [ 1, 1, 3 ] ]|{ 23616, 34560, 35280, 35280 }|{ "a^-4", "a^-2", "a^-1", "a^-1" }|8T1|8|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.11-1.0.11-11-11.2.1|5.11-1.0.11-11-11.2|5.11-1.0.11-11-11|11.1|11|{0, 11, 11, 11}|0|3|0|{ "11A-1", "11A-2", "11A-3" }|{2, 1}|{2, 1}|{2, 1}|[ [ 5, 1, 2 ] ]|{ 16151616, 32256000, 36288000 }|{ "a^4", "a^8", "a^10" }|11T1|11|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.11-1.0.11-11-11.6.1|5.11-1.0.11-11-11.6|5.11-1.0.11-11-11|11.1|11|{0, 11, 11, 11}|0|3|0|{ "11A2", "11A-5", "11A-3" }|{6, 1}|{6, 1}|{2, 1}|[ [ 5, 1, 2 ] ]|{ 12113730, 35925120, 36288000 }|{ "a^3", "a^9", "a^10" }|11T1|11|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.11-1.0.11-11-11.7.1|5.11-1.0.11-11-11.7|5.11-1.0.11-11-11|11.1|11|{0, 11, 11, 11}|0|3|0|{ "11A3", "11A-1", "11A4" }|{7, 1}|{7, 1}|{2, 1}|[ [ 5, 1, 2 ] ]|{ 4037913, 16151616, 24226560 }|{ "a", "a^4", "a^6" }|11T1|11|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.11-1.0.11-11-11.8.1|5.11-1.0.11-11-11.8|5.11-1.0.11-11-11|11.1|11|{0, 11, 11, 11}|0|3|0|{ "11A3", "11A2", "11A1" }|{8, 1}|{8, 1}|{2, 1}|[ [ 5, 1, 2 ] ]|{ 4037913, 12113730, 28259280 }|{ "a", "a^3", "a^7" }|11T1|11|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.11-1.0.11-11-11.11.1|5.11-1.0.11-11-11.11|5.11-1.0.11-11-11|11.1|11|{0, 11, 11, 11}|0|3|0|{ "11A3", "11A5", "11A-2" }|{11, 1}|{11, 1}|{2, 1}|[ [ 5, 1, 2 ] ]|{ 4037913, 8075824, 32256000 }|{ "a", "a^2", "a^8" }|11T1|11|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.11-1.0.11-11-11.12.1|5.11-1.0.11-11-11.12|5.11-1.0.11-11-11|11.1|11|{0, 11, 11, 11}|0|3|0|{ "11A4", "11A1", "11A-5" }|{12, 1}|{12, 1}|{2, 1}|[ [ 5, 1, 2 ] ]|{ 24226560, 28259280, 35925120 }|{ "a^6", "a^7", "a^9" }|11T1|11|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.11-1.0.11-11-11.15.1|5.11-1.0.11-11-11.15|5.11-1.0.11-11-11|11.1|11|{0, 11, 11, 11}|0|3|0|{ "11A-4", "11A1", "11A-3" }|{15, 1}|{15, 1}|{2, 1}|[ [ 5, 1, 2 ] ]|{ 20189400, 28259280, 36288000 }|{ "a^5", "a^7", "a^10" }|11T1|11|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.11-1.0.11-11-11.16.1|5.11-1.0.11-11-11.16|5.11-1.0.11-11-11|11.1|11|{0, 11, 11, 11}|0|3|0|{ "11A-4", "11A-2", "11A-5" }|{16, 1}|{16, 1}|{2, 1}|[ [ 5, 1, 2 ] ]|{ 20189400, 32256000, 35925120 }|{ "a^5", "a^8", "a^9" }|11T1|11|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.11-1.0.11-11-11.17.1|5.11-1.0.11-11-11.17|5.11-1.0.11-11-11|11.1|11|{0, 11, 11, 11}|0|3|0|{ "11A5", "11A-1", "11A-4" }|{17, 1}|{17, 1}|{2, 1}|[ [ 5, 1, 2 ] ]|{ 8075824, 16151616, 20189400 }|{ "a^2", "a^4", "a^5" }|11T1|11|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.11-1.0.11-11-11.18.1|5.11-1.0.11-11-11.18|5.11-1.0.11-11-11|11.1|11|{0, 11, 11, 11}|0|3|0|{ "11A5", "11A2", "11A4" }|{18, 1}|{18, 1}|{2, 1}|[ [ 5, 1, 2 ] ]|{ 8075824, 12113730, 24226560 }|{ "a^2", "a^3", "a^6" }|11T1|11|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.12-1.0.2-3-4-4.1.1|5.12-1.0.2-3-4-4.1|5.12-1.0.2-3-4-4|12.1|12|{0, 2, 3, 4, 4}|0|4|1|{ "2A", "3A", "4A1", "4A1" }|{1, 1}|{1, 1}|{1, 1}|[ [ 1, 1, 3 ], [ 4, 1, 5 ] ]|{ 263727360, 175818816, 61479010, 368704995 }|{ "a^-2", "b^2", "a^-1", "a^-1b" }|12T5|12|True|263727360|{ "y^2=(x^{6}-1)(x^{6}+a_{1}x^{3}+1)" }|False|NULL|NULL|NULL|NULL
5|5.12-1.0.2-3-4-4.2.1|5.12-1.0.2-3-4-4.2|5.12-1.0.2-3-4-4|12.1|12|{0, 2, 3, 4, 4}|0|4|1|{ "2A", "3A", "4A-1", "4A-1" }|{2, 1}|{2, 1}|{1, 1}|[ [ 1, 1, 3 ], [ 4, 1, 5 ] ]|{ 263727360, 175818816, 281164389, 145713396 }|{ "a^-2", "b^2", "a", "ab" }|12T5|12|True|263727360|{ "y^2=(x^{6}-1)(x^{6}+a_{1}x^{3}+1)" }|False|NULL|NULL|NULL|NULL
