genus|total_label|passport_label|label|group|group_order|signature|g0|r|dim|con|cc|braid|topological|jacobian_decomp|genvec|connected_genvec|trans_group|min_deg|hyperelliptic|hyp_involution|eqn|cyclic_trigonal|cinv|full_label|full_auto|signH
4|4.12-3.1.2.1.1|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 1]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 3, 16, 7 ]|[ "a", "cb", "c" ]|4T4|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.12-3.1.2.1.2|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 2]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 3, 12, 7 ]|[ "a", "cba", "c" ]|4T4|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.12-3.1.2.1.4|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 4]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 4, 23, 7 ]|[ "a^2", "b", "c" ]|4T4|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.12-3.1.2.1.6|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 6]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 4, 19, 7 ]|[ "a^2", "ba^2", "c" ]|4T4|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.12-3.1.2.1.7|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 7]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 23, 4, 7 ]|[ "b", "a^2", "c" ]|4T4|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.12-3.1.2.1.8|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 8]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 23, 19, 7 ]|[ "b", "ba^2", "c" ]|4T4|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.12-3.1.2.1.9|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 9]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 23, 8, 7 ]|[ "b", "ca^2", "c" ]|4T4|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.12-3.1.2.1.10|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 10]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 23, 15, 7 ]|[ "b", "cba^2", "c" ]|4T4|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.12-3.1.2.1.12|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 12]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 20, 11, 7 ]|[ "ba", "ca", "c" ]|4T4|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.12-3.1.2.1.13|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 13]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 20, 16, 7 ]|[ "ba", "cb", "c" ]|4T4|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.12-3.1.2.1.14|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 14]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 19, 4, 7 ]|[ "ba^2", "a^2", "c" ]|4T4|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.12-3.1.2.1.15|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 15]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 19, 23, 7 ]|[ "ba^2", "b", "c" ]|4T4|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.12-3.1.2.1.17|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 17]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 11, 20, 7 ]|[ "ca", "ba", "c" ]|4T4|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.12-3.1.2.1.19|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 19]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 11, 16, 7 ]|[ "ca", "cb", "c" ]|4T4|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.12-3.1.2.1.20|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 20]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 8, 23, 7 ]|[ "ca^2", "b", "c" ]|4T4|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.12-3.1.2.1.22|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 22]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 8, 15, 7 ]|[ "ca^2", "cba^2", "c" ]|4T4|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.12-3.1.2.1.23|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 23]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 16, 3, 7 ]|[ "cb", "a", "c" ]|4T4|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.12-3.1.2.1.24|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 24]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 16, 20, 7 ]|[ "cb", "ba", "c" ]|4T4|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.12-3.1.2.1.25|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 25]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 16, 11, 7 ]|[ "cb", "ca", "c" ]|4T4|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.12-3.1.2.1.26|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 26]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 16, 12, 7 ]|[ "cb", "cba", "c" ]|4T4|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.12-3.1.2.1.27|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 27]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 12, 3, 7 ]|[ "cba", "a", "c" ]|4T4|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.12-3.1.2.1.29|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 29]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 12, 16, 7 ]|[ "cba", "cb", "c" ]|4T4|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.12-3.1.2.1.31|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 31]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 15, 23, 7 ]|[ "cba^2", "b", "c" ]|4T4|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.12-3.1.2.1.32|4.12-3.1.2.1|4.12-3.1.2|12.3|12|[1, 2]|1|1|1|[ "2A" ]|[1, 32]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 3, 4 ] ]|[ 15, 8, 7 ]|[ "cba^2", "ca^2", "c" ]|4T4|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.2-1.2.2-2.1.1|4.2-1.2.2-2.1|4.2-1.2.2-2|2.1|2|[2, 2, 2]|2|2|5|[ "2A", "2A" ]|[1, 1]|NULL|NULL|[ [ 2, 1, 1 ], [ 2, 1, 2 ] ]|[ 1, 0, 0, 0, 1, 1 ]|[ "a", "Id(G)", "Id(G)", "Id(G)", "a", "a" ]|2T1|2|False|NULL|NULL|False|NULL|NULL|NULL|NULL
4|4.5-1.0.5-5-5-5.4.1|4.5-1.0.5-5-5-5.4|4.5-1.0.5-5-5-5|5.1|5|[0, 5, 5, 5, 5]|0|4|1|[ "5A-1", "5A-2", "5A2", "5A1" ]|[4, 1]|[ 4, 1 ]|[ 4, 1 ]|[ [ 4, 1, 2 ] ]|[ 33, 64, 90, 96 ]|[ "a", "a^2", "a^3", "a^4" ]|5T1|5|NULL|NULL|NULL|NULL|NULL|4.20-4.0.2-2-2-5|20.4|[0, 2, 2, 2, 5]
4|4.6-2.0.3-3-6-6.1.1|4.6-2.0.3-3-6-6.1|4.6-2.0.3-3-6-6|6.2|6|[0, 3, 3, 6, 6]|0|4|1|[ "3A1", "3A1", "6A1", "6A1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 2, 1, 3 ], [ 2, 1, 4 ] ]|[ 304, 304, 153, 153 ]|[ "a^4", "a^4", "a^5", "a^5" ]|6T1|6|NULL|NULL|NULL|NULL|NULL|4.12-5.0.2-2-3-6|12.5|[0, 2, 2, 3, 6]
4|4.6-2.0.3-3-6-6.2.1|4.6-2.0.3-3-6-6.2|4.6-2.0.3-3-6-6|6.2|6|[0, 3, 3, 6, 6]|0|4|1|[ "3A1", "3A-1", "6A1", "6A-1" ]|[2, 1]|[ 2, 1 ]|[ 2, 1 ]|[ [ 2, 1, 3 ], [ 2, 1, 4 ] ]|[ 304, 576, 153, 600 ]|[ "a^4", "a^2", "a^5", "a" ]|6T1|6|NULL|NULL|NULL|NULL|NULL|4.12-4.0.2-2-3-6|12.4|[0, 2, 2, 3, 6]
4|4.6-2.0.3-3-6-6.3.1|4.6-2.0.3-3-6-6.3|4.6-2.0.3-3-6-6|6.2|6|[0, 3, 3, 6, 6]|0|4|1|[ "3A-1", "3A-1", "6A-1", "6A-1" ]|[3, 1]|[ 3, 1 ]|[ 1, 1 ]|[ [ 2, 1, 3 ], [ 2, 1, 4 ] ]|[ 576, 576, 600, 600 ]|[ "a^2", "a^2", "a", "a" ]|6T1|6|NULL|NULL|NULL|NULL|NULL|4.12-5.0.2-2-3-6|12.5|[0, 2, 2, 3, 6]
4|4.8-1.0.2-2-8-8.1.1|4.8-1.0.2-2-8-8.1|4.8-1.0.2-2-8-8|8.1|8|[0, 2, 2, 8, 8]|0|4|1|[ "2A", "2A", "8A1", "8A-1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 4, 1, 2 ] ]|[ 23616, 23616, 17730, 29400 ]|[ "a^-4", "a^-4", "a^3", "a^-3" ]|8T1|8|NULL|NULL|NULL|NULL|NULL|4.16-7.0.2-2-2-8|16.7|[0, 2, 2, 2, 8]
4|4.8-1.0.2-2-8-8.2.1|4.8-1.0.2-2-8-8.2|4.8-1.0.2-2-8-8|8.1|8|[0, 2, 2, 8, 8]|0|4|1|[ "2A", "2A", "8A3", "8A-3" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 4, 1, 2 ] ]|[ 23616, 23616, 5913, 35280 ]|[ "a^-4", "a^-4", "a", "a^-1" ]|8T1|8|NULL|NULL|NULL|NULL|NULL|4.16-7.0.2-2-2-8|16.7|[0, 2, 2, 2, 8]
4|4.9-1.0.9-9-9.1.1|4.9-1.0.9-9-9.1|4.9-1.0.9-9-9|9.1|9|[0, 9, 9, 9]|0|3|0|[ "9A1", "9A1", "9A-1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 3, 1, 2 ], [ 1, 1, 4 ] ]|[ 92464, 92464, 231000 ]|[ "a^2", "a^2", "a^5" ]|9T1|9|NULL|NULL|NULL|NULL|NULL|4.18-2.0.2-9-18|18.2|[0, 2, 9, 18]
4|4.9-1.0.9-9-9.2.1|4.9-1.0.9-9-9.2|4.9-1.0.9-9-9|9.1|9|[0, 9, 9, 9]|0|3|0|[ "9A1", "9A4", "9A4" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 3, 1, 2 ], [ 1, 1, 4 ] ]|[ 92464, 322560, 322560 ]|[ "a^2", "a^8", "a^8" ]|9T1|9|NULL|NULL|NULL|NULL|NULL|4.18-2.0.2-9-18|18.2|[0, 2, 9, 18]
4|4.9-1.0.9-9-9.3.1|4.9-1.0.9-9-9.3|4.9-1.0.9-9-9|9.1|9|[0, 9, 9, 9]|0|3|0|[ "9A-1", "9A-1", "9A4" ]|[3, 1]|[ 3, 1 ]|[ 1, 1 ]|[ [ 3, 1, 2 ], [ 1, 1, 4 ] ]|[ 231000, 231000, 322560 ]|[ "a^5", "a^5", "a^8" ]|9T1|9|NULL|NULL|NULL|NULL|NULL|4.18-2.0.2-9-18|18.2|[0, 2, 9, 18]
4|4.9-1.0.9-9-9.4.1|4.9-1.0.9-9-9.4|4.9-1.0.9-9-9|9.1|9|[0, 9, 9, 9]|0|3|0|[ "9A2", "9A-2", "9A-2" ]|[4, 1]|[ 4, 1 ]|[ 1, 1 ]|[ [ 3, 1, 2 ], [ 1, 1, 4 ] ]|[ 184896, 317520, 317520 ]|[ "a^4", "a^7", "a^7" ]|9T1|9|NULL|NULL|NULL|NULL|NULL|4.18-2.0.2-9-18|18.2|[0, 2, 9, 18]
4|4.9-1.0.9-9-9.5.1|4.9-1.0.9-9-9.5|4.9-1.0.9-9-9|9.1|9|[0, 9, 9, 9]|0|3|0|[ "9A-4", "9A2", "9A2" ]|[5, 1]|[ 5, 1 ]|[ 1, 1 ]|[ [ 3, 1, 2 ], [ 1, 1, 4 ] ]|[ 46233, 184896, 184896 ]|[ "a", "a^4", "a^4" ]|9T1|9|NULL|NULL|NULL|NULL|NULL|4.18-2.0.2-9-18|18.2|[0, 2, 9, 18]
4|4.9-1.0.9-9-9.6.1|4.9-1.0.9-9-9.6|4.9-1.0.9-9-9|9.1|9|[0, 9, 9, 9]|0|3|0|[ "9A-4", "9A-4", "9A-2" ]|[6, 1]|[ 6, 1 ]|[ 1, 1 ]|[ [ 3, 1, 2 ], [ 1, 1, 4 ] ]|[ 46233, 46233, 317520 ]|[ "a", "a", "a^7" ]|9T1|9|NULL|NULL|NULL|NULL|NULL|4.18-2.0.2-9-18|18.2|[0, 2, 9, 18]
4|4.9-2.0.3-3-3-3.1.1|4.9-2.0.3-3-3-3.1|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3A-1", "3A1", "3A1", "3D-1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 2, 1, 4 ], [ 1, 1, 5 ] ]|[ 138690, 228132, 228132, 94762 ]|[ "a", "b^2a^2", "b^2a^2", "b^2a" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.9-2.0.3-3-3-3.2.1|4.9-2.0.3-3-3-3.2|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3A-1", "3A-1", "3A1", "3C1" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 2, 1, 4 ], [ 1, 1, 5 ], [ 1, 1, 6 ] ]|[ 138690, 138690, 228132, 307544 ]|[ "a", "a", "b^2a^2", "ba^2" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.9-2.0.3-3-3-3.3.1|4.9-2.0.3-3-3-3.3|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3A-1", "3B1", "3D1", "3A1" ]|[3, 1]|[ 3, 1 ]|[ 3, 1 ]|[ [ 2, 1, 4 ], [ 2, 1, 5 ] ]|[ 138690, 276480, 174793, 228132 ]|[ "a", "a^2", "ba", "b^2a^2" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.9-2.0.3-3-3-3.4.1|4.9-2.0.3-3-3-3.4|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3A-1", "3B1", "3D-1", "3C1" ]|[4, 1]|[ 4, 1 ]|[ 3, 1 ]|[ [ 2, 1, 4 ], [ 2, 1, 6 ] ]|[ 138690, 276480, 94762, 307544 ]|[ "a", "a^2", "b^2a", "ba^2" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.9-2.0.3-3-3-3.5.1|4.9-2.0.3-3-3-3.5|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3A-1", "3D1", "3C1", "3C1" ]|[5, 1]|[ 5, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 2, 1, 4 ], [ 1, 1, 6 ] ]|[ 138690, 174793, 307544, 307544 ]|[ "a", "ba", "ba^2", "ba^2" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.9-2.0.3-3-3-3.6.1|4.9-2.0.3-3-3-3.6|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3B1", "3A1", "3D-1", "3D-1" ]|[6, 1]|[ 6, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 2, 1, 4 ], [ 1, 1, 6 ] ]|[ 276480, 228132, 94762, 94762 ]|[ "a^2", "b^2a^2", "b^2a", "b^2a" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.9-2.0.3-3-3-3.7.1|4.9-2.0.3-3-3-3.7|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3B1", "3B1", "3D1", "3D-1" ]|[7, 1]|[ 7, 1 ]|[ 1, 1 ]|[ [ 2, 1, 4 ], [ 1, 1, 5 ], [ 1, 1, 6 ] ]|[ 276480, 276480, 174793, 94762 ]|[ "a^2", "a^2", "ba", "b^2a" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.9-2.0.3-3-3-3.8.1|4.9-2.0.3-3-3-3.8|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3B1", "3D1", "3D1", "3C1" ]|[8, 1]|[ 8, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 2, 1, 4 ], [ 1, 1, 5 ] ]|[ 276480, 174793, 174793, 307544 ]|[ "a^2", "ba", "ba", "ba^2" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.9-2.0.3-3-3-3.9.1|4.9-2.0.3-3-3-3.9|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3B-1", "3A1", "3A1", "3C1" ]|[9, 1]|[ 9, 1 ]|[ 1, 1 ]|[ [ 2, 1, 2 ], [ 1, 1, 4 ], [ 1, 1, 5 ] ]|[ 77321, 228132, 228132, 307544 ]|[ "b", "b^2a^2", "b^2a^2", "ba^2" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.9-2.0.3-3-3-3.10.1|4.9-2.0.3-3-3-3.10|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3B-1", "3A-1", "3A-1", "3D-1" ]|[10, 1]|[ 10, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 5 ], [ 2, 1, 6 ] ]|[ 77321, 138690, 138690, 94762 ]|[ "b", "a", "a", "b^2a" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.9-2.0.3-3-3-3.11.1|4.9-2.0.3-3-3-3.11|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3B-1", "3A-1", "3D1", "3D1" ]|[11, 1]|[ 11, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 4 ], [ 2, 1, 5 ] ]|[ 77321, 138690, 174793, 174793 ]|[ "b", "a", "ba", "ba" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.9-2.0.3-3-3-3.12.1|4.9-2.0.3-3-3-3.12|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3B-1", "3B1", "3B1", "3A1" ]|[12, 1]|[ 12, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 2, 1, 5 ], [ 1, 1, 6 ] ]|[ 77321, 276480, 276480, 228132 ]|[ "b", "a^2", "a^2", "b^2a^2" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.9-2.0.3-3-3-3.13.1|4.9-2.0.3-3-3-3.13|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3B-1", "3B1", "3C1", "3C1" ]|[13, 1]|[ 13, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 4 ], [ 2, 1, 6 ] ]|[ 77321, 276480, 307544, 307544 ]|[ "b", "a^2", "ba^2", "ba^2" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.9-2.0.3-3-3-3.14.1|4.9-2.0.3-3-3-3.14|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3B-1", "3B-1", "3A1", "3D-1" ]|[14, 1]|[ 14, 1 ]|[ 1, 1 ]|[ [ 2, 1, 2 ], [ 1, 1, 5 ], [ 1, 1, 6 ] ]|[ 77321, 77321, 228132, 94762 ]|[ "b", "b", "b^2a^2", "b^2a" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.9-2.0.3-3-3-3.15.1|4.9-2.0.3-3-3-3.15|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3B-1", "3B-1", "3A-1", "3C1" ]|[15, 1]|[ 15, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 5 ], [ 2, 1, 6 ] ]|[ 77321, 77321, 138690, 307544 ]|[ "b", "b", "a", "ba^2" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.9-2.0.3-3-3-3.16.1|4.9-2.0.3-3-3-3.16|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3B-1", "3B-1", "3B1", "3D1" ]|[16, 1]|[ 16, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 2, 1, 5 ], [ 1, 1, 6 ] ]|[ 77321, 77321, 276480, 174793 ]|[ "b", "b", "a^2", "ba" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.9-2.0.3-3-3-3.17.1|4.9-2.0.3-3-3-3.17|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3B-1", "3C-1", "3A-1", "3B1" ]|[17, 1]|[ 17, 1 ]|[ 3, 1 ]|[ [ 2, 1, 5 ], [ 2, 1, 6 ] ]|[ 77321, 324885, 138690, 276480 ]|[ "b", "b^2", "a", "a^2" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.9-2.0.3-3-3-3.18.1|4.9-2.0.3-3-3-3.18|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3B-1", "3C-1", "3D1", "3A1" ]|[18, 1]|[ 18, 1 ]|[ 3, 1 ]|[ [ 2, 1, 2 ], [ 2, 1, 5 ] ]|[ 77321, 324885, 174793, 228132 ]|[ "b", "b^2", "ba", "b^2a^2" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.9-2.0.3-3-3-3.19.1|4.9-2.0.3-3-3-3.19|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3B-1", "3C-1", "3D-1", "3C1" ]|[19, 1]|[ 19, 1 ]|[ 3, 1 ]|[ [ 2, 1, 2 ], [ 2, 1, 6 ] ]|[ 77321, 324885, 94762, 307544 ]|[ "b", "b^2", "b^2a", "ba^2" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.9-2.0.3-3-3-3.20.1|4.9-2.0.3-3-3-3.20|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3B-1", "3D1", "3D-1", "3D-1" ]|[20, 1]|[ 20, 1 ]|[ 1, 1 ]|[ [ 2, 1, 2 ], [ 1, 1, 4 ], [ 1, 1, 6 ] ]|[ 77321, 174793, 94762, 94762 ]|[ "b", "ba", "b^2a", "b^2a" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.9-2.0.3-3-3-3.21.1|4.9-2.0.3-3-3-3.21|4.9-2.0.3-3-3-3|9.2|9|[0, 3, 3, 3, 3]|0|4|1|[ "3C-1", "3A1", "3C1", "3C1" ]|[21, 1]|[ 21, 1 ]|[ 1, 1 ]|[ [ 2, 1, 2 ], [ 1, 1, 4 ], [ 1, 1, 6 ] ]|[ 324885, 228132, 307544, 307544 ]|[ "b^2", "b^2a^2", "ba^2", "ba^2" ]|9T2|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
