genus|total_label|passport_label|label|group|group_order|signature|g0|r|dim|con|cc|braid|topological|jacobian_decomp|gen_vector|connected_genvec|hyperelliptic|hyp_involution|eqn|cyclic_trigonal|cinv|full_label|full_auto|signH
smallint|text|text|text|text|integer|integer[]|smallint|smallint|smallint|text|integer[]|integer[]|integer[]|jsonb|integer[]|text[]|boolean|integer|jsonb|boolean|integer|text|text|text

5|5.16-14.0.2-2-2-2-2.119.1|5.16-14.0.2-2-2-2-2.119|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2D", "2C", "2G", "2M" ]|[119, 1]|[ 119, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 6 ], [ 1, 1, 8 ], [ 1, 1, 13 ], [ 1, 1, 14 ] ]|[ 6973827033311, 19554850402558, 8442751604695, 5659885359664, 11219048427001 ]|[ "d", "b", "cb", "da", "ca" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.120.1|5.16-14.0.2-2-2-2-2.120|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2D", "2C", "2L", "2E" ]|[120, 1]|[ 120, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 5 ], [ 1, 1, 6 ], [ 1, 1, 14 ], [ 1, 1, 16 ] ]|[ 6973827033311, 19554850402558, 8442751604695, 2790144403198, 9744239226648 ]|[ "d", "b", "cb", "dba", "cba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.121.1|5.16-14.0.2-2-2-2-2.121|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2D", "2K", "2A", "2M" ]|[121, 1]|[ 121, 1 ]|[ 1, 1 ]|[ [ 1, 1, 8 ], [ 1, 1, 10 ], [ 1, 1, 13 ], [ 1, 1, 14 ], [ 1, 1, 16 ] ]|[ 6973827033311, 19554850402558, 15310152316936, 1313941673647, 11219048427001 ]|[ "d", "b", "dcb", "a", "ca" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.122.1|5.16-14.0.2-2-2-2-2.122|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2D", "2K", "2B", "2E" ]|[122, 1]|[ 122, 1 ]|[ 1, 1 ]|[ [ 1, 1, 5 ], [ 1, 1, 6 ], [ 1, 1, 8 ], [ 1, 1, 10 ], [ 1, 1, 16 ] ]|[ 6973827033311, 19554850402558, 15310152316936, 20868791340113, 9744239226648 ]|[ "d", "b", "dcb", "ba", "cba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.123.1|5.16-14.0.2-2-2-2-2.123|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2D", "2K", "2G", "2I" ]|[123, 1]|[ 123, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 6 ], [ 1, 1, 8 ], [ 1, 1, 13 ], [ 1, 1, 16 ] ]|[ 6973827033311, 19554850402558, 15310152316936, 5659885359664, 18086444426742 ]|[ "d", "b", "dcb", "da", "dca" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.124.1|5.16-14.0.2-2-2-2-2.124|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2D", "2K", "2L", "2J" ]|[124, 1]|[ 124, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 5 ], [ 1, 1, 8 ], [ 1, 1, 14 ], [ 1, 1, 16 ] ]|[ 6973827033311, 19554850402558, 15310152316936, 2790144403198, 14008664694983 ]|[ "d", "b", "dcb", "dba", "dcba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.125.1|5.16-14.0.2-2-2-2-2.125|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2F", "2C", "2A", "2M" ]|[125, 1]|[ 125, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 10 ], [ 1, 1, 12 ], [ 1, 1, 13 ], [ 1, 1, 14 ] ]|[ 6973827033311, 4104085340753, 8442751604695, 1313941673647, 11219048427001 ]|[ "d", "db", "cb", "a", "ca" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.126.1|5.16-14.0.2-2-2-2-2.126|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2F", "2C", "2B", "2E" ]|[126, 1]|[ 126, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 5 ], [ 1, 1, 6 ], [ 1, 1, 10 ], [ 1, 1, 12 ] ]|[ 6973827033311, 4104085340753, 8442751604695, 20868791340113, 9744239226648 ]|[ "d", "db", "cb", "ba", "cba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.127.1|5.16-14.0.2-2-2-2-2.127|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2F", "2C", "2G", "2I" ]|[127, 1]|[ 127, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 4 ], [ 1, 1, 6 ], [ 1, 1, 12 ], [ 1, 1, 13 ] ]|[ 6973827033311, 4104085340753, 8442751604695, 5659885359664, 18086444426742 ]|[ "d", "db", "cb", "da", "dca" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.128.1|5.16-14.0.2-2-2-2-2.128|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2F", "2C", "2L", "2J" ]|[128, 1]|[ 128, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 4 ], [ 1, 1, 5 ], [ 1, 1, 12 ], [ 1, 1, 14 ] ]|[ 6973827033311, 4104085340753, 8442751604695, 2790144403198, 14008664694983 ]|[ "d", "db", "cb", "dba", "dcba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.129.1|5.16-14.0.2-2-2-2-2.129|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2F", "2K", "2A", "2I" ]|[129, 1]|[ 129, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 10 ], [ 1, 1, 12 ], [ 1, 1, 13 ], [ 1, 1, 16 ] ]|[ 6973827033311, 4104085340753, 15310152316936, 1313941673647, 18086444426742 ]|[ "d", "db", "dcb", "a", "dca" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.130.1|5.16-14.0.2-2-2-2-2.130|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2F", "2K", "2B", "2J" ]|[130, 1]|[ 130, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 5 ], [ 1, 1, 8 ], [ 1, 1, 10 ], [ 1, 1, 12 ] ]|[ 6973827033311, 4104085340753, 15310152316936, 20868791340113, 14008664694983 ]|[ "d", "db", "dcb", "ba", "dcba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.131.1|5.16-14.0.2-2-2-2-2.131|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2F", "2K", "2G", "2M" ]|[131, 1]|[ 131, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 4 ], [ 1, 1, 8 ], [ 1, 1, 10 ], [ 1, 1, 13 ] ]|[ 6973827033311, 4104085340753, 15310152316936, 5659885359664, 11219048427001 ]|[ "d", "db", "dcb", "da", "ca" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.132.1|5.16-14.0.2-2-2-2-2.132|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2F", "2K", "2L", "2E" ]|[132, 1]|[ 132, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 4 ], [ 1, 1, 5 ], [ 1, 1, 10 ], [ 1, 1, 16 ] ]|[ 6973827033311, 4104085340753, 15310152316936, 2790144403198, 9744239226648 ]|[ "d", "db", "dcb", "dba", "cba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.133.1|5.16-14.0.2-2-2-2-2.133|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2G", "2I", "2B", "2J" ]|[133, 1]|[ 133, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 6 ], [ 1, 1, 8 ], [ 1, 1, 9 ], [ 1, 1, 12 ] ]|[ 6973827033311, 5659885359664, 18086444426742, 20868791340113, 14008664694983 ]|[ "d", "da", "dca", "ba", "dcba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.134.1|5.16-14.0.2-2-2-2-2.134|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2G", "2I", "2L", "2E" ]|[134, 1]|[ 134, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 4 ], [ 1, 1, 6 ], [ 1, 1, 9 ], [ 1, 1, 16 ] ]|[ 6973827033311, 5659885359664, 18086444426742, 2790144403198, 9744239226648 ]|[ "d", "da", "dca", "dba", "cba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.135.1|5.16-14.0.2-2-2-2-2.135|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2G", "2M", "2B", "2E" ]|[135, 1]|[ 135, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 6 ], [ 1, 1, 8 ], [ 1, 1, 9 ], [ 1, 1, 10 ] ]|[ 6973827033311, 5659885359664, 11219048427001, 20868791340113, 9744239226648 ]|[ "d", "da", "ca", "ba", "cba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.136.1|5.16-14.0.2-2-2-2-2.136|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2G", "2M", "2L", "2J" ]|[136, 1]|[ 136, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 4 ], [ 1, 1, 8 ], [ 1, 1, 9 ], [ 1, 1, 14 ] ]|[ 6973827033311, 5659885359664, 11219048427001, 2790144403198, 14008664694983 ]|[ "d", "da", "ca", "dba", "dcba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.137.1|5.16-14.0.2-2-2-2-2.137|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2H", "2C", "2A", "2L" ]|[137, 1]|[ 137, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 11 ], [ 1, 1, 12 ], [ 1, 1, 14 ], [ 1, 1, 16 ] ]|[ 6973827033311, 12520535333046, 8442751604695, 1313941673647, 2790144403198 ]|[ "d", "c", "cb", "a", "dba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.138.1|5.16-14.0.2-2-2-2-2.138|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2H", "2C", "2G", "2B" ]|[138, 1]|[ 138, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 6 ], [ 1, 1, 8 ], [ 1, 1, 11 ], [ 1, 1, 12 ] ]|[ 6973827033311, 12520535333046, 8442751604695, 5659885359664, 20868791340113 ]|[ "d", "c", "cb", "da", "ba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.139.1|5.16-14.0.2-2-2-2-2.139|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2H", "2C", "2I", "2E" ]|[139, 1]|[ 139, 1 ]|[ 1, 1 ]|[ [ 1, 1, 3 ], [ 1, 1, 4 ], [ 1, 1, 6 ], [ 1, 1, 12 ], [ 1, 1, 16 ] ]|[ 6973827033311, 12520535333046, 8442751604695, 18086444426742, 9744239226648 ]|[ "d", "c", "cb", "dca", "cba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.140.1|5.16-14.0.2-2-2-2-2.140|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2H", "2C", "2M", "2J" ]|[140, 1]|[ 140, 1 ]|[ 1, 1 ]|[ [ 1, 1, 3 ], [ 1, 1, 4 ], [ 1, 1, 8 ], [ 1, 1, 12 ], [ 1, 1, 14 ] ]|[ 6973827033311, 12520535333046, 8442751604695, 11219048427001, 14008664694983 ]|[ "d", "c", "cb", "ca", "dcba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.141.1|5.16-14.0.2-2-2-2-2.141|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2H", "2D", "2A", "2J" ]|[141, 1]|[ 141, 1 ]|[ 1, 1 ]|[ [ 1, 1, 8 ], [ 1, 1, 12 ], [ 1, 1, 14 ], [ 1, 1, 15 ], [ 1, 1, 16 ] ]|[ 6973827033311, 12520535333046, 19554850402558, 1313941673647, 14008664694983 ]|[ "d", "c", "b", "a", "dcba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.142.1|5.16-14.0.2-2-2-2-2.142|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2H", "2D", "2G", "2E" ]|[142, 1]|[ 142, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 6 ], [ 1, 1, 8 ], [ 1, 1, 15 ], [ 1, 1, 16 ] ]|[ 6973827033311, 12520535333046, 19554850402558, 5659885359664, 9744239226648 ]|[ "d", "c", "b", "da", "cba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.143.1|5.16-14.0.2-2-2-2-2.143|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2H", "2D", "2I", "2B" ]|[143, 1]|[ 143, 1 ]|[ 1, 1 ]|[ [ 1, 1, 6 ], [ 1, 1, 7 ], [ 1, 1, 8 ], [ 1, 1, 12 ], [ 1, 1, 16 ] ]|[ 6973827033311, 12520535333046, 19554850402558, 18086444426742, 20868791340113 ]|[ "d", "c", "b", "dca", "ba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.144.1|5.16-14.0.2-2-2-2-2.144|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2H", "2D", "2M", "2L" ]|[144, 1]|[ 144, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 7 ], [ 1, 1, 8 ], [ 1, 1, 14 ], [ 1, 1, 16 ] ]|[ 6973827033311, 12520535333046, 19554850402558, 11219048427001, 2790144403198 ]|[ "d", "c", "b", "ca", "dba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.145.1|5.16-14.0.2-2-2-2-2.145|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2H", "2F", "2A", "2E" ]|[145, 1]|[ 145, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 10 ], [ 1, 1, 12 ], [ 1, 1, 15 ], [ 1, 1, 16 ] ]|[ 6973827033311, 12520535333046, 4104085340753, 1313941673647, 9744239226648 ]|[ "d", "c", "db", "a", "cba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.146.1|5.16-14.0.2-2-2-2-2.146|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2H", "2F", "2G", "2J" ]|[146, 1]|[ 146, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 4 ], [ 1, 1, 8 ], [ 1, 1, 12 ], [ 1, 1, 15 ] ]|[ 6973827033311, 12520535333046, 4104085340753, 5659885359664, 14008664694983 ]|[ "d", "c", "db", "da", "dcba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.147.1|5.16-14.0.2-2-2-2-2.147|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2H", "2F", "2I", "2L" ]|[147, 1]|[ 147, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 4 ], [ 1, 1, 7 ], [ 1, 1, 12 ], [ 1, 1, 16 ] ]|[ 6973827033311, 12520535333046, 4104085340753, 18086444426742, 2790144403198 ]|[ "d", "c", "db", "dca", "dba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.148.1|5.16-14.0.2-2-2-2-2.148|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2H", "2F", "2M", "2B" ]|[148, 1]|[ 148, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 7 ], [ 1, 1, 8 ], [ 1, 1, 10 ], [ 1, 1, 12 ] ]|[ 6973827033311, 12520535333046, 4104085340753, 11219048427001, 20868791340113 ]|[ "d", "c", "db", "ca", "ba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.149.1|5.16-14.0.2-2-2-2-2.149|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2H", "2K", "2A", "2B" ]|[149, 1]|[ 149, 1 ]|[ 1, 1 ]|[ [ 1, 1, 8 ], [ 1, 1, 10 ], [ 1, 1, 11 ], [ 1, 1, 12 ], [ 1, 1, 16 ] ]|[ 6973827033311, 12520535333046, 15310152316936, 1313941673647, 20868791340113 ]|[ "d", "c", "dcb", "a", "ba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.150.1|5.16-14.0.2-2-2-2-2.150|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2H", "2K", "2G", "2L" ]|[150, 1]|[ 150, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 4 ], [ 1, 1, 8 ], [ 1, 1, 11 ], [ 1, 1, 16 ] ]|[ 6973827033311, 12520535333046, 15310152316936, 5659885359664, 2790144403198 ]|[ "d", "c", "dcb", "da", "dba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.151.1|5.16-14.0.2-2-2-2-2.151|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2H", "2K", "2I", "2J" ]|[151, 1]|[ 151, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 3 ], [ 1, 1, 8 ], [ 1, 1, 12 ], [ 1, 1, 16 ] ]|[ 6973827033311, 12520535333046, 15310152316936, 18086444426742, 14008664694983 ]|[ "d", "c", "dcb", "dca", "dcba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.152.1|5.16-14.0.2-2-2-2-2.152|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2H", "2K", "2M", "2E" ]|[152, 1]|[ 152, 1 ]|[ 1, 1 ]|[ [ 1, 1, 3 ], [ 1, 1, 4 ], [ 1, 1, 8 ], [ 1, 1, 10 ], [ 1, 1, 16 ] ]|[ 6973827033311, 12520535333046, 15310152316936, 11219048427001, 9744239226648 ]|[ "d", "c", "dcb", "ca", "cba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.153.1|5.16-14.0.2-2-2-2-2.153|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2N", "2C", "2A", "2B" ]|[153, 1]|[ 153, 1 ]|[ 1, 1 ]|[ [ 1, 1, 6 ], [ 1, 1, 10 ], [ 1, 1, 11 ], [ 1, 1, 12 ], [ 1, 1, 14 ] ]|[ 6973827033311, 16784957520697, 8442751604695, 1313941673647, 20868791340113 ]|[ "d", "dc", "cb", "a", "ba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.154.1|5.16-14.0.2-2-2-2-2.154|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2N", "2C", "2G", "2L" ]|[154, 1]|[ 154, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 4 ], [ 1, 1, 6 ], [ 1, 1, 11 ], [ 1, 1, 14 ] ]|[ 6973827033311, 16784957520697, 8442751604695, 5659885359664, 2790144403198 ]|[ "d", "dc", "cb", "da", "dba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.155.1|5.16-14.0.2-2-2-2-2.155|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2N", "2C", "2I", "2J" ]|[155, 1]|[ 155, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 3 ], [ 1, 1, 6 ], [ 1, 1, 12 ], [ 1, 1, 14 ] ]|[ 6973827033311, 16784957520697, 8442751604695, 18086444426742, 14008664694983 ]|[ "d", "dc", "cb", "dca", "dcba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.156.1|5.16-14.0.2-2-2-2-2.156|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2N", "2C", "2M", "2E" ]|[156, 1]|[ 156, 1 ]|[ 1, 1 ]|[ [ 1, 1, 3 ], [ 1, 1, 4 ], [ 1, 1, 6 ], [ 1, 1, 10 ], [ 1, 1, 14 ] ]|[ 6973827033311, 16784957520697, 8442751604695, 11219048427001, 9744239226648 ]|[ "d", "dc", "cb", "ca", "cba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.157.1|5.16-14.0.2-2-2-2-2.157|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2N", "2D", "2A", "2E" ]|[157, 1]|[ 157, 1 ]|[ 1, 1 ]|[ [ 1, 1, 6 ], [ 1, 1, 10 ], [ 1, 1, 14 ], [ 1, 1, 15 ], [ 1, 1, 16 ] ]|[ 6973827033311, 16784957520697, 19554850402558, 1313941673647, 9744239226648 ]|[ "d", "dc", "b", "a", "cba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.158.1|5.16-14.0.2-2-2-2-2.158|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2N", "2D", "2G", "2J" ]|[158, 1]|[ 158, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 6 ], [ 1, 1, 8 ], [ 1, 1, 14 ], [ 1, 1, 15 ] ]|[ 6973827033311, 16784957520697, 19554850402558, 5659885359664, 14008664694983 ]|[ "d", "dc", "b", "da", "dcba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.159.1|5.16-14.0.2-2-2-2-2.159|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2N", "2D", "2I", "2L" ]|[159, 1]|[ 159, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 6 ], [ 1, 1, 7 ], [ 1, 1, 14 ], [ 1, 1, 16 ] ]|[ 6973827033311, 16784957520697, 19554850402558, 18086444426742, 2790144403198 ]|[ "d", "dc", "b", "dca", "dba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.160.1|5.16-14.0.2-2-2-2-2.160|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2N", "2D", "2M", "2B" ]|[160, 1]|[ 160, 1 ]|[ 1, 1 ]|[ [ 1, 1, 6 ], [ 1, 1, 7 ], [ 1, 1, 8 ], [ 1, 1, 10 ], [ 1, 1, 14 ] ]|[ 6973827033311, 16784957520697, 19554850402558, 11219048427001, 20868791340113 ]|[ "d", "dc", "b", "ca", "ba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.161.1|5.16-14.0.2-2-2-2-2.161|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2N", "2F", "2A", "2J" ]|[161, 1]|[ 161, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 10 ], [ 1, 1, 12 ], [ 1, 1, 14 ], [ 1, 1, 15 ] ]|[ 6973827033311, 16784957520697, 4104085340753, 1313941673647, 14008664694983 ]|[ "d", "dc", "db", "a", "dcba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.16-14.0.2-2-2-2-2.162.1|5.16-14.0.2-2-2-2-2.162|5.16-14.0.2-2-2-2-2|16.14|16|[0, 2, 2, 2, 2, 2]|0|5|2|[ "2O", "2N", "2F", "2G", "2E" ]|[162, 1]|[ 162, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 4 ], [ 1, 1, 6 ], [ 1, 1, 10 ], [ 1, 1, 15 ] ]|[ 6973827033311, 16784957520697, 4104085340753, 5659885359664, 9744239226648 ]|[ "d", "dc", "db", "da", "cba" ]|False|NULL|NULL|False|NULL|NULL|NULL|NULL
