total_label|passport_label|con|con_label|connected_genvec
5.16-14.0.2.2.2.2.2.92.1|5.16-14.0.2.2.2.2.2.92|[ 4, 9, 11, 15, 16 ]|[ 2N, 2A, 2M, 2E, 2J ]|[ dc, a, ca, cba, dcba ]
5.16-14.0.2.2.2.2.2.93.1|5.16-14.0.2.2.2.2.2.93|[ 4, 7, 8, 9, 11 ]|[ 2N, 2C, 2K, 2A, 2M ]|[ dc, cb, dcb, a, ca ]
5.16-14.0.2.2.2.2.2.94.1|5.16-14.0.2.2.2.2.2.94|[ 4, 7, 8, 13, 15 ]|[ 2N, 2C, 2K, 2B, 2E ]|[ dc, cb, dcb, ba, cba ]
5.16-14.0.2.2.2.2.2.95.1|5.16-14.0.2.2.2.2.2.95|[ 4, 7, 8, 10, 12 ]|[ 2N, 2C, 2K, 2G, 2I ]|[ dc, cb, dcb, da, dca ]
5.16-14.0.2.2.2.2.2.96.1|5.16-14.0.2.2.2.2.2.96|[ 4, 7, 8, 14, 16 ]|[ 2N, 2C, 2K, 2L, 2J ]|[ dc, cb, dcb, dba, dcba ]
5.16-14.0.2.2.2.2.2.97.1|5.16-14.0.2.2.2.2.2.97|[ 4, 5, 7, 9, 10 ]|[ 2N, 2D, 2C, 2A, 2G ]|[ dc, b, cb, a, da ]
5.16-14.0.2.2.2.2.2.98.1|5.16-14.0.2.2.2.2.2.98|[ 4, 5, 7, 13, 14 ]|[ 2N, 2D, 2C, 2B, 2L ]|[ dc, b, cb, ba, dba ]
5.16-14.0.2.2.2.2.2.99.1|5.16-14.0.2.2.2.2.2.99|[ 4, 5, 7, 15, 16 ]|[ 2N, 2D, 2C, 2E, 2J ]|[ dc, b, cb, cba, dcba ]
5.16-14.0.2.2.2.2.2.100.1|5.16-14.0.2.2.2.2.2.100|[ 4, 5, 7, 11, 12 ]|[ 2N, 2D, 2C, 2M, 2I ]|[ dc, b, cb, ca, dca ]
5.16-14.0.2.2.2.2.2.101.1|5.16-14.0.2.2.2.2.2.101|[ 4, 5, 6, 9, 11 ]|[ 2N, 2D, 2F, 2A, 2M ]|[ dc, b, db, a, ca ]
5.16-14.0.2.2.2.2.2.102.1|5.16-14.0.2.2.2.2.2.102|[ 4, 5, 6, 13, 15 ]|[ 2N, 2D, 2F, 2B, 2E ]|[ dc, b, db, ba, cba ]
5.16-14.0.2.2.2.2.2.103.1|5.16-14.0.2.2.2.2.2.103|[ 4, 5, 6, 10, 12 ]|[ 2N, 2D, 2F, 2G, 2I ]|[ dc, b, db, da, dca ]
5.16-14.0.2.2.2.2.2.104.1|5.16-14.0.2.2.2.2.2.104|[ 4, 5, 6, 14, 16 ]|[ 2N, 2D, 2F, 2L, 2J ]|[ dc, b, db, dba, dcba ]
5.16-14.0.2.2.2.2.2.105.1|5.16-14.0.2.2.2.2.2.105|[ 4, 6, 8, 9, 10 ]|[ 2N, 2F, 2K, 2A, 2G ]|[ dc, db, dcb, a, da ]
5.16-14.0.2.2.2.2.2.106.1|5.16-14.0.2.2.2.2.2.106|[ 4, 6, 8, 13, 14 ]|[ 2N, 2F, 2K, 2B, 2L ]|[ dc, db, dcb, ba, dba ]
5.16-14.0.2.2.2.2.2.107.1|5.16-14.0.2.2.2.2.2.107|[ 4, 6, 8, 15, 16 ]|[ 2N, 2F, 2K, 2E, 2J ]|[ dc, db, dcb, cba, dcba ]
5.16-14.0.2.2.2.2.2.108.1|5.16-14.0.2.2.2.2.2.108|[ 4, 6, 8, 11, 12 ]|[ 2N, 2F, 2K, 2M, 2I ]|[ dc, db, dcb, ca, dca ]
5.16-14.0.2.2.2.2.2.109.1|5.16-14.0.2.2.2.2.2.109|[ 4, 10, 12, 13, 14 ]|[ 2N, 2G, 2I, 2B, 2L ]|[ dc, da, dca, ba, dba ]
5.16-14.0.2.2.2.2.2.110.1|5.16-14.0.2.2.2.2.2.110|[ 4, 10, 12, 15, 16 ]|[ 2N, 2G, 2I, 2E, 2J ]|[ dc, da, dca, cba, dcba ]
5.16-14.0.2.2.2.2.2.111.1|5.16-14.0.2.2.2.2.2.111|[ 4, 11, 12, 13, 15 ]|[ 2N, 2M, 2I, 2B, 2E ]|[ dc, ca, dca, ba, cba ]
5.16-14.0.2.2.2.2.2.112.1|5.16-14.0.2.2.2.2.2.112|[ 4, 11, 12, 14, 16 ]|[ 2N, 2M, 2I, 2L, 2J ]|[ dc, ca, dca, dba, dcba ]
5.16-14.0.2.2.2.2.2.113.1|5.16-14.0.2.2.2.2.2.113|[ 2, 9, 12, 13, 15 ]|[ 2O, 2A, 2I, 2B, 2E ]|[ d, a, dca, ba, cba ]
5.16-14.0.2.2.2.2.2.114.1|5.16-14.0.2.2.2.2.2.114|[ 2, 9, 12, 14, 16 ]|[ 2O, 2A, 2I, 2L, 2J ]|[ d, a, dca, dba, dcba ]
5.16-14.0.2.2.2.2.2.115.1|5.16-14.0.2.2.2.2.2.115|[ 2, 9, 11, 13, 16 ]|[ 2O, 2A, 2M, 2B, 2J ]|[ d, a, ca, ba, dcba ]
5.16-14.0.2.2.2.2.2.116.1|5.16-14.0.2.2.2.2.2.116|[ 2, 9, 11, 14, 15 ]|[ 2O, 2A, 2M, 2L, 2E ]|[ d, a, ca, dba, cba ]
5.16-14.0.2.2.2.2.2.117.1|5.16-14.0.2.2.2.2.2.117|[ 2, 5, 7, 9, 12 ]|[ 2O, 2D, 2C, 2A, 2I ]|[ d, b, cb, a, dca ]
5.16-14.0.2.2.2.2.2.118.1|5.16-14.0.2.2.2.2.2.118|[ 2, 5, 7, 13, 16 ]|[ 2O, 2D, 2C, 2B, 2J ]|[ d, b, cb, ba, dcba ]
5.16-14.0.2.2.2.2.2.119.1|5.16-14.0.2.2.2.2.2.119|[ 2, 5, 7, 10, 11 ]|[ 2O, 2D, 2C, 2G, 2M ]|[ d, b, cb, da, ca ]
5.16-14.0.2.2.2.2.2.120.1|5.16-14.0.2.2.2.2.2.120|[ 2, 5, 7, 14, 15 ]|[ 2O, 2D, 2C, 2L, 2E ]|[ d, b, cb, dba, cba ]
5.16-14.0.2.2.2.2.2.121.1|5.16-14.0.2.2.2.2.2.121|[ 2, 5, 8, 9, 11 ]|[ 2O, 2D, 2K, 2A, 2M ]|[ d, b, dcb, a, ca ]
5.16-14.0.2.2.2.2.2.122.1|5.16-14.0.2.2.2.2.2.122|[ 2, 5, 8, 13, 15 ]|[ 2O, 2D, 2K, 2B, 2E ]|[ d, b, dcb, ba, cba ]
5.16-14.0.2.2.2.2.2.123.1|5.16-14.0.2.2.2.2.2.123|[ 2, 5, 8, 10, 12 ]|[ 2O, 2D, 2K, 2G, 2I ]|[ d, b, dcb, da, dca ]
5.16-14.0.2.2.2.2.2.124.1|5.16-14.0.2.2.2.2.2.124|[ 2, 5, 8, 14, 16 ]|[ 2O, 2D, 2K, 2L, 2J ]|[ d, b, dcb, dba, dcba ]
5.16-14.0.2.2.2.2.2.125.1|5.16-14.0.2.2.2.2.2.125|[ 2, 6, 7, 9, 11 ]|[ 2O, 2F, 2C, 2A, 2M ]|[ d, db, cb, a, ca ]
5.16-14.0.2.2.2.2.2.126.1|5.16-14.0.2.2.2.2.2.126|[ 2, 6, 7, 13, 15 ]|[ 2O, 2F, 2C, 2B, 2E ]|[ d, db, cb, ba, cba ]
5.16-14.0.2.2.2.2.2.127.1|5.16-14.0.2.2.2.2.2.127|[ 2, 6, 7, 10, 12 ]|[ 2O, 2F, 2C, 2G, 2I ]|[ d, db, cb, da, dca ]
5.16-14.0.2.2.2.2.2.128.1|5.16-14.0.2.2.2.2.2.128|[ 2, 6, 7, 14, 16 ]|[ 2O, 2F, 2C, 2L, 2J ]|[ d, db, cb, dba, dcba ]
5.16-14.0.2.2.2.2.2.129.1|5.16-14.0.2.2.2.2.2.129|[ 2, 6, 8, 9, 12 ]|[ 2O, 2F, 2K, 2A, 2I ]|[ d, db, dcb, a, dca ]
5.16-14.0.2.2.2.2.2.130.1|5.16-14.0.2.2.2.2.2.130|[ 2, 6, 8, 13, 16 ]|[ 2O, 2F, 2K, 2B, 2J ]|[ d, db, dcb, ba, dcba ]
5.16-14.0.2.2.2.2.2.131.1|5.16-14.0.2.2.2.2.2.131|[ 2, 6, 8, 10, 11 ]|[ 2O, 2F, 2K, 2G, 2M ]|[ d, db, dcb, da, ca ]
5.16-14.0.2.2.2.2.2.132.1|5.16-14.0.2.2.2.2.2.132|[ 2, 6, 8, 14, 15 ]|[ 2O, 2F, 2K, 2L, 2E ]|[ d, db, dcb, dba, cba ]
5.16-14.0.2.2.2.2.2.133.1|5.16-14.0.2.2.2.2.2.133|[ 2, 10, 12, 13, 16 ]|[ 2O, 2G, 2I, 2B, 2J ]|[ d, da, dca, ba, dcba ]
5.16-14.0.2.2.2.2.2.134.1|5.16-14.0.2.2.2.2.2.134|[ 2, 10, 12, 14, 15 ]|[ 2O, 2G, 2I, 2L, 2E ]|[ d, da, dca, dba, cba ]
5.16-14.0.2.2.2.2.2.135.1|5.16-14.0.2.2.2.2.2.135|[ 2, 10, 11, 13, 15 ]|[ 2O, 2G, 2M, 2B, 2E ]|[ d, da, ca, ba, cba ]
5.16-14.0.2.2.2.2.2.136.1|5.16-14.0.2.2.2.2.2.136|[ 2, 10, 11, 14, 16 ]|[ 2O, 2G, 2M, 2L, 2J ]|[ d, da, ca, dba, dcba ]
5.16-14.0.2.2.2.2.2.137.1|5.16-14.0.2.2.2.2.2.137|[ 2, 3, 7, 9, 14 ]|[ 2O, 2H, 2C, 2A, 2L ]|[ d, c, cb, a, dba ]
5.16-14.0.2.2.2.2.2.138.1|5.16-14.0.2.2.2.2.2.138|[ 2, 3, 7, 10, 13 ]|[ 2O, 2H, 2C, 2G, 2B ]|[ d, c, cb, da, ba ]
5.16-14.0.2.2.2.2.2.139.1|5.16-14.0.2.2.2.2.2.139|[ 2, 3, 7, 12, 15 ]|[ 2O, 2H, 2C, 2I, 2E ]|[ d, c, cb, dca, cba ]
5.16-14.0.2.2.2.2.2.140.1|5.16-14.0.2.2.2.2.2.140|[ 2, 3, 7, 11, 16 ]|[ 2O, 2H, 2C, 2M, 2J ]|[ d, c, cb, ca, dcba ]
5.16-14.0.2.2.2.2.2.141.1|5.16-14.0.2.2.2.2.2.141|[ 2, 3, 5, 9, 16 ]|[ 2O, 2H, 2D, 2A, 2J ]|[ d, c, b, a, dcba ]
5.16-14.0.2.2.2.2.2.142.1|5.16-14.0.2.2.2.2.2.142|[ 2, 3, 5, 10, 15 ]|[ 2O, 2H, 2D, 2G, 2E ]|[ d, c, b, da, cba ]
5.16-14.0.2.2.2.2.2.143.1|5.16-14.0.2.2.2.2.2.143|[ 2, 3, 5, 12, 13 ]|[ 2O, 2H, 2D, 2I, 2B ]|[ d, c, b, dca, ba ]
5.16-14.0.2.2.2.2.2.144.1|5.16-14.0.2.2.2.2.2.144|[ 2, 3, 5, 11, 14 ]|[ 2O, 2H, 2D, 2M, 2L ]|[ d, c, b, ca, dba ]
5.16-14.0.2.2.2.2.2.145.1|5.16-14.0.2.2.2.2.2.145|[ 2, 3, 6, 9, 15 ]|[ 2O, 2H, 2F, 2A, 2E ]|[ d, c, db, a, cba ]
5.16-14.0.2.2.2.2.2.146.1|5.16-14.0.2.2.2.2.2.146|[ 2, 3, 6, 10, 16 ]|[ 2O, 2H, 2F, 2G, 2J ]|[ d, c, db, da, dcba ]
5.16-14.0.2.2.2.2.2.147.1|5.16-14.0.2.2.2.2.2.147|[ 2, 3, 6, 12, 14 ]|[ 2O, 2H, 2F, 2I, 2L ]|[ d, c, db, dca, dba ]
5.16-14.0.2.2.2.2.2.148.1|5.16-14.0.2.2.2.2.2.148|[ 2, 3, 6, 11, 13 ]|[ 2O, 2H, 2F, 2M, 2B ]|[ d, c, db, ca, ba ]
5.16-14.0.2.2.2.2.2.149.1|5.16-14.0.2.2.2.2.2.149|[ 2, 3, 8, 9, 13 ]|[ 2O, 2H, 2K, 2A, 2B ]|[ d, c, dcb, a, ba ]
5.16-14.0.2.2.2.2.2.150.1|5.16-14.0.2.2.2.2.2.150|[ 2, 3, 8, 10, 14 ]|[ 2O, 2H, 2K, 2G, 2L ]|[ d, c, dcb, da, dba ]
5.16-14.0.2.2.2.2.2.151.1|5.16-14.0.2.2.2.2.2.151|[ 2, 3, 8, 12, 16 ]|[ 2O, 2H, 2K, 2I, 2J ]|[ d, c, dcb, dca, dcba ]
5.16-14.0.2.2.2.2.2.152.1|5.16-14.0.2.2.2.2.2.152|[ 2, 3, 8, 11, 15 ]|[ 2O, 2H, 2K, 2M, 2E ]|[ d, c, dcb, ca, cba ]
5.16-14.0.2.2.2.2.2.153.1|5.16-14.0.2.2.2.2.2.153|[ 2, 4, 7, 9, 13 ]|[ 2O, 2N, 2C, 2A, 2B ]|[ d, dc, cb, a, ba ]
5.16-14.0.2.2.2.2.2.154.1|5.16-14.0.2.2.2.2.2.154|[ 2, 4, 7, 10, 14 ]|[ 2O, 2N, 2C, 2G, 2L ]|[ d, dc, cb, da, dba ]
5.16-14.0.2.2.2.2.2.155.1|5.16-14.0.2.2.2.2.2.155|[ 2, 4, 7, 12, 16 ]|[ 2O, 2N, 2C, 2I, 2J ]|[ d, dc, cb, dca, dcba ]
5.16-14.0.2.2.2.2.2.156.1|5.16-14.0.2.2.2.2.2.156|[ 2, 4, 7, 11, 15 ]|[ 2O, 2N, 2C, 2M, 2E ]|[ d, dc, cb, ca, cba ]
5.16-14.0.2.2.2.2.2.157.1|5.16-14.0.2.2.2.2.2.157|[ 2, 4, 5, 9, 15 ]|[ 2O, 2N, 2D, 2A, 2E ]|[ d, dc, b, a, cba ]
5.16-14.0.2.2.2.2.2.158.1|5.16-14.0.2.2.2.2.2.158|[ 2, 4, 5, 10, 16 ]|[ 2O, 2N, 2D, 2G, 2J ]|[ d, dc, b, da, dcba ]
5.16-14.0.2.2.2.2.2.159.1|5.16-14.0.2.2.2.2.2.159|[ 2, 4, 5, 12, 14 ]|[ 2O, 2N, 2D, 2I, 2L ]|[ d, dc, b, dca, dba ]
5.16-14.0.2.2.2.2.2.160.1|5.16-14.0.2.2.2.2.2.160|[ 2, 4, 5, 11, 13 ]|[ 2O, 2N, 2D, 2M, 2B ]|[ d, dc, b, ca, ba ]
5.16-14.0.2.2.2.2.2.161.1|5.16-14.0.2.2.2.2.2.161|[ 2, 4, 6, 9, 16 ]|[ 2O, 2N, 2F, 2A, 2J ]|[ d, dc, db, a, dcba ]
5.16-14.0.2.2.2.2.2.162.1|5.16-14.0.2.2.2.2.2.162|[ 2, 4, 6, 10, 15 ]|[ 2O, 2N, 2F, 2G, 2E ]|[ d, dc, db, da, cba ]
5.16-14.0.2.2.2.2.2.163.1|5.16-14.0.2.2.2.2.2.163|[ 2, 4, 6, 12, 13 ]|[ 2O, 2N, 2F, 2I, 2B ]|[ d, dc, db, dca, ba ]
5.16-14.0.2.2.2.2.2.164.1|5.16-14.0.2.2.2.2.2.164|[ 2, 4, 6, 11, 14 ]|[ 2O, 2N, 2F, 2M, 2L ]|[ d, dc, db, ca, dba ]
5.16-14.0.2.2.2.2.2.165.1|5.16-14.0.2.2.2.2.2.165|[ 2, 4, 8, 9, 14 ]|[ 2O, 2N, 2K, 2A, 2L ]|[ d, dc, dcb, a, dba ]
5.16-14.0.2.2.2.2.2.166.1|5.16-14.0.2.2.2.2.2.166|[ 2, 4, 8, 10, 13 ]|[ 2O, 2N, 2K, 2G, 2B ]|[ d, dc, dcb, da, ba ]
5.16-14.0.2.2.2.2.2.167.1|5.16-14.0.2.2.2.2.2.167|[ 2, 4, 8, 12, 15 ]|[ 2O, 2N, 2K, 2I, 2E ]|[ d, dc, dcb, dca, cba ]
5.16-14.0.2.2.2.2.2.168.1|5.16-14.0.2.2.2.2.2.168|[ 2, 4, 8, 11, 16 ]|[ 2O, 2N, 2K, 2M, 2J ]|[ d, dc, dcb, ca, dcba ]
5.20-1.0.4.4.10.1.1|5.20-1.0.4.4.10.1|[ 3, 3, 7 ]|[ 4A1, 4A1, 10A1 ]|[ a, ba, b^4a^-2 ]
5.20-1.0.4.4.10.2.1|5.20-1.0.4.4.10.2|[ 3, 3, 8 ]|[ 4A1, 4A1, 10A3 ]|[ a, b^3a, b^2a^-2 ]
5.20-1.0.4.4.10.3.1|5.20-1.0.4.4.10.3|[ 4, 4, 7 ]|[ 4A-1, 4A-1, 10A1 ]|[ a^-1, ba^-1, b^4a^-2 ]
5.20-1.0.4.4.10.4.1|5.20-1.0.4.4.10.4|[ 4, 4, 8 ]|[ 4A-1, 4A-1, 10A3 ]|[ a^-1, b^3a^-1, b^2a^-2 ]
5.20-2.0.2.20.20.1.1|5.20-2.0.2.20.20.1|[ 2, 13, 16 ]|[ 2A, 20A-1, 20A7 ]|[ a^10, a, a^9 ]
5.20-2.0.2.20.20.2.1|5.20-2.0.2.20.20.2|[ 2, 18, 19 ]|[ 2A, 20A3, 20A9 ]|[ a^10, a^13, a^17 ]
5.20-2.0.2.20.20.3.1|5.20-2.0.2.20.20.3|[ 2, 17, 20 ]|[ 2A, 20A-7, 20A1 ]|[ a^10, a^11, a^19 ]
5.20-2.0.2.20.20.4.1|5.20-2.0.2.20.20.4|[ 2, 14, 15 ]|[ 2A, 20A-9, 20A-3 ]|[ a^10, a^3, a^7 ]
5.20-4.0.2.2.2.10.1.1|5.20-4.0.2.2.2.10.1|[ 2, 3, 3, 7 ]|[ 2A, 2B, 2B, 10A1 ]|[ b^5, a, b^2a, b^3 ]
5.20-4.0.2.2.2.10.2.1|5.20-4.0.2.2.2.10.2|[ 2, 3, 3, 8 ]|[ 2A, 2B, 2B, 10A3 ]|[ b^5, a, b^6a, b^9 ]
5.20-4.0.2.2.2.10.3.1|5.20-4.0.2.2.2.10.3|[ 2, 4, 4, 7 ]|[ 2A, 2C, 2C, 10A1 ]|[ b^5, b^5a, b^7a, b^3 ]
5.20-4.0.2.2.2.10.4.1|5.20-4.0.2.2.2.10.4|[ 2, 4, 4, 8 ]|[ 2A, 2C, 2C, 10A3 ]|[ b^5, b^5a, ba, b^9 ]
5.22-2.0.2.11.22.1.1|5.22-2.0.2.11.22.1|[ 2, 3, 22 ]|[ 2A, 11A1, 22A1 ]|[ a^11, a^20, a^13 ]
5.22-2.0.2.11.22.2.1|5.22-2.0.2.11.22.2|[ 2, 10, 14 ]|[ 2A, 11A-1, 22A-9 ]|[ a^11, a^6, a^5 ]
5.22-2.0.2.11.22.3.1|5.22-2.0.2.11.22.3|[ 2, 5, 21 ]|[ 2A, 11A2, 22A9 ]|[ a^11, a^16, a^17 ]
5.22-2.0.2.11.22.4.1|5.22-2.0.2.11.22.4|[ 2, 8, 15 ]|[ 2A, 11A-2, 22A3 ]|[ a^11, a^10, a ]
5.22-2.0.2.11.22.5.1|5.22-2.0.2.11.22.5|[ 2, 7, 20 ]|[ 2A, 11A3, 22A-3 ]|[ a^11, a^12, a^21 ]
5.22-2.0.2.11.22.6.1|5.22-2.0.2.11.22.6|[ 2, 6, 16 ]|[ 2A, 11A-3, 22A-7 ]|[ a^11, a^14, a^19 ]
5.22-2.0.2.11.22.7.1|5.22-2.0.2.11.22.7|[ 2, 9, 19 ]|[ 2A, 11A4, 22A7 ]|[ a^11, a^8, a^3 ]
5.22-2.0.2.11.22.8.1|5.22-2.0.2.11.22.8|[ 2, 4, 17 ]|[ 2A, 11A-4, 22A5 ]|[ a^11, a^18, a^15 ]
5.22-2.0.2.11.22.9.1|5.22-2.0.2.11.22.9|[ 2, 11, 18 ]|[ 2A, 11A5, 22A-5 ]|[ a^11, a^4, a^7 ]
5.22-2.0.2.11.22.10.1|5.22-2.0.2.11.22.10|[ 2, 12, 13 ]|[ 2A, 11A-5, 22A-1 ]|[ a^11, a^2, a^9 ]
5.24-7.0.4.4.6.1.1|5.24-7.0.4.4.6.1|[ 7, 9, 12 ]|[ 4A-1, 4A1, 6B ]|[ a^-1, b^5a^-1, ba^-2 ]
5.24-7.0.4.4.6.2.1|5.24-7.0.4.4.6.2|[ 7, 8, 11 ]|[ 4A-1, 4B1, 6A ]|[ a^-1, b^5a, b ]
5.24-7.0.4.4.6.3.1|5.24-7.0.4.4.6.3|[ 6, 9, 11 ]|[ 4B-1, 4A1, 6A ]|[ a, b^5a^-1, b ]
5.24-7.0.4.4.6.4.1|5.24-7.0.4.4.6.4|[ 6, 8, 12 ]|[ 4B-1, 4B1, 6B ]|[ a, b^5a, ba^-2 ]
5.24-13.0.3.6.6.1.1|5.24-13.0.3.6.6.1|[ 6, 8, 8 ]|[ 3A1, 6A-1, 6A-1 ]|[ a^2, cba^5, ba^5 ]
5.24-13.0.3.6.6.2.1|5.24-13.0.3.6.6.2|[ 5, 7, 7 ]|[ 3A-1, 6A1, 6A1 ]|[ a^4, ca, ba ]
5.24-9.0.2.12.12.1.1|5.24-9.0.2.12.12.1|[ 4, 20, 23 ]|[ 2A, 12A-1, 12B1 ]|[ b^6a, b^7, b^11a ]
5.24-9.0.2.12.12.2.1|5.24-9.0.2.12.12.2|[ 4, 19, 24 ]|[ 2A, 12A5, 12A1 ]|[ b^6a, b^11, b^7a ]
5.24-9.0.2.12.12.3.1|5.24-9.0.2.12.12.3|[ 4, 18, 21 ]|[ 2A, 12A-5, 12B5 ]|[ b^6a, b, b^5a ]
5.24-9.0.2.12.12.4.1|5.24-9.0.2.12.12.4|[ 4, 17, 22 ]|[ 2A, 12B-5, 12B-1 ]|[ b^6a, b^5, ba ]
5.24-9.0.2.12.12.5.1|5.24-9.0.2.12.12.5|[ 3, 20, 21 ]|[ 2C, 12A-1, 12B5 ]|[ a, b^7, b^5a ]
5.24-9.0.2.12.12.6.1|5.24-9.0.2.12.12.6|[ 3, 19, 22 ]|[ 2C, 12A5, 12B-1 ]|[ a, b^11, ba ]
5.24-9.0.2.12.12.7.1|5.24-9.0.2.12.12.7|[ 3, 18, 23 ]|[ 2C, 12A-5, 12B1 ]|[ a, b, b^11a ]
5.24-9.0.2.12.12.8.1|5.24-9.0.2.12.12.8|[ 3, 17, 24 ]|[ 2C, 12B-5, 12A1 ]|[ a, b^5, b^7a ]
5.24-12.0.2.2.3.3.1.1|5.24-12.0.2.2.3.3.1|[ 3, 3, 4, 4 ]|[ 2B, 2B, 3A, 3A ]|[ a, a, cb^2, dcb ]
5.24-12.0.2.2.3.3.1.2|5.24-12.0.2.2.3.3.1|[ 3, 3, 4, 4 ]|[ 2B, 2B, 3A, 3A ]|[ a, ba, cb, dcb ]
5.24-12.0.2.2.3.3.1.3|5.24-12.0.2.2.3.3.1|[ 3, 3, 4, 4 ]|[ 2B, 2B, 3A, 3A ]|[ a, ba, db, cb ]
5.24-12.0.2.2.3.3.1.4|5.24-12.0.2.2.3.3.1|[ 3, 3, 4, 4 ]|[ 2B, 2B, 3A, 3A ]|[ a, ba, dcb, db ]
5.24-12.0.2.2.3.3.1.5|5.24-12.0.2.2.3.3.1|[ 3, 3, 4, 4 ]|[ 2B, 2B, 3A, 3A ]|[ a, dca, b^2, dcb ]
5.24-12.0.2.2.3.3.1.6|5.24-12.0.2.2.3.3.1|[ 3, 3, 4, 4 ]|[ 2B, 2B, 3A, 3A ]|[ a, dca, cb^2, b ]
5.24-13.0.2.2.3.3.1.1|5.24-13.0.2.2.3.3.1|[ 2, 4, 5, 6 ]|[ 2A, 2B, 3A-1, 3A1 ]|[ a^3, ba^3, a^4, ba^2 ]
5.24-13.0.2.2.3.3.2.1|5.24-13.0.2.2.3.3.2|[ 4, 4, 5, 6 ]|[ 2B, 2B, 3A-1, 3A1 ]|[ ba^3, ba^3, a^4, a^2 ]
5.24-13.0.2.2.3.3.2.2|5.24-13.0.2.2.3.3.2|[ 4, 4, 5, 6 ]|[ 2B, 2B, 3A-1, 3A1 ]|[ ba^3, ca^3, a^4, cba^2 ]
5.24-13.0.2.2.3.3.2.3|5.24-13.0.2.2.3.3.2|[ 4, 4, 5, 6 ]|[ 2B, 2B, 3A-1, 3A1 ]|[ ba^3, cba^3, a^4, ca^2 ]
5.24-8.0.2.2.2.6.1.1|5.24-8.0.2.2.2.6.1|[ 3, 4, 4, 9 ]|[ 2B, 2C, 2C, 6A ]|[ c^3, a, c^2ba, cb ]
5.24-8.0.2.2.2.6.1.2|5.24-8.0.2.2.2.6.1|[ 3, 4, 4, 9 ]|[ 2B, 2C, 2C, 6A ]|[ c^3, a, c^4a, c^5 ]
5.24-8.0.2.2.2.6.2.1|5.24-8.0.2.2.2.6.2|[ 3, 4, 4, 8 ]|[ 2B, 2C, 2C, 6B1 ]|[ c^3, a, c^2a, c ]
5.24-8.0.2.2.2.6.2.2|5.24-8.0.2.2.2.6.2|[ 3, 4, 4, 8 ]|[ 2B, 2C, 2C, 6B1 ]|[ c^3, a, c^4ba, c^5b ]
5.24-14.0.2.2.2.6.1.1|5.24-14.0.2.2.2.6.1|[ 3, 6, 7, 10 ]|[ 2A, 2D, 2G, 6B ]|[ b, c^3a, c^2ba, c ]
5.24-14.0.2.2.2.6.2.1|5.24-14.0.2.2.2.6.2|[ 3, 5, 6, 12 ]|[ 2A, 2F, 2D, 6A ]|[ b, a, c^5a, cb ]
5.24-14.0.2.2.2.6.3.1|5.24-14.0.2.2.2.6.3|[ 3, 5, 8, 10 ]|[ 2A, 2F, 2E, 6B ]|[ b, a, c^5ba, c ]
5.24-14.0.2.2.2.6.4.1|5.24-14.0.2.2.2.6.4|[ 3, 7, 8, 12 ]|[ 2A, 2G, 2E, 6A ]|[ b, ba, c^5ba, cb ]
5.24-14.0.2.2.2.6.5.1|5.24-14.0.2.2.2.6.5|[ 4, 6, 8, 10 ]|[ 2B, 2D, 2E, 6B ]|[ c^3b, c^3a, c^5ba, c ]
5.24-14.0.2.2.2.6.6.1|5.24-14.0.2.2.2.6.6|[ 4, 5, 6, 11 ]|[ 2B, 2F, 2D, 6C ]|[ c^3b, a, c^5a, c^4b ]
5.24-14.0.2.2.2.6.7.1|5.24-14.0.2.2.2.6.7|[ 4, 5, 7, 10 ]|[ 2B, 2F, 2G, 6B ]|[ c^3b, a, c^2ba, c ]
5.24-14.0.2.2.2.6.8.1|5.24-14.0.2.2.2.6.8|[ 4, 7, 8, 11 ]|[ 2B, 2G, 2E, 6C ]|[ c^3b, ba, c^5ba, c^4b ]
5.24-14.0.2.2.2.6.9.1|5.24-14.0.2.2.2.6.9|[ 2, 6, 8, 12 ]|[ 2C, 2D, 2E, 6A ]|[ c^3, c^3a, c^5ba, cb ]
5.24-14.0.2.2.2.6.10.1|5.24-14.0.2.2.2.6.10|[ 2, 6, 7, 11 ]|[ 2C, 2D, 2G, 6C ]|[ c^3, c^3a, c^2ba, c^4b ]
5.24-14.0.2.2.2.6.11.1|5.24-14.0.2.2.2.6.11|[ 2, 5, 8, 11 ]|[ 2C, 2F, 2E, 6C ]|[ c^3, a, c^5ba, c^4b ]
5.24-14.0.2.2.2.6.12.1|5.24-14.0.2.2.2.6.12|[ 2, 5, 7, 12 ]|[ 2C, 2F, 2G, 6A ]|[ c^3, a, c^2ba, cb ]
5.30-2.0.2.6.15.1.1|5.30-2.0.2.6.15.1|[ 2, 8, 11 ]|[ 2A, 6A1, 15A-1 ]|[ a, b^4a, b^11 ]
5.30-2.0.2.6.15.2.1|5.30-2.0.2.6.15.2|[ 2, 8, 9 ]|[ 2A, 6A1, 15A2 ]|[ a, b^13a, b^2 ]
5.30-2.0.2.6.15.3.1|5.30-2.0.2.6.15.3|[ 2, 7, 12 ]|[ 2A, 6A-1, 15A1 ]|[ a, b^8a, b^7 ]
5.30-2.0.2.6.15.4.1|5.30-2.0.2.6.15.4|[ 2, 7, 10 ]|[ 2A, 6A-1, 15A-2 ]|[ a, b^14a, b ]
